Name;Status;Kreis;Einwohner;Einwohner;Einwohner;Einwohner
;;;Schätzung;Schätzung;Zensus;Schätzung
;;;31.12.95;31.12.01;09.05.11;31.12.15
Rimbach;Gemeinde;Bergstraße;8.042;8.414;8.545;8.571
Ringgau;Gemeinde;Werra-Meißner-Kreis;3.632;3.478;3.116;2.974
Rockenberg;Gemeinde;Wetteraukreis;4.043;4.094;4.270;4.361
Rodenbach;Gemeinde;Main-Kinzig-Kreis;11.883;11.496;11.142;11.176
Rödermark;Stadt;Offenbach;25.561;26.126;26.262;27.242
Rodgau;Stadt;Offenbach;42.017;43.230;42.919;44.222
Romrod;Stadt;Vogelsbergkreis;3.044;3.090;2.888;2.729
Ronneburg;Gemeinde;Main-Kinzig-Kreis;3.272;3.286;3.331;3.406
Ronshausen;Gemeinde;Hersfeld-Rotenburg;2.620;2.587;2.438;2.336
Rosbach v.d. Höhe;Stadt;Wetteraukreis;10.831;11.311;11.831;12.250
Rosenthal;Stadt;Waldeck-Frankenberg;2.398;2.256;2.153;2.213
Roßdorf;Gemeinde;Darmstadt-Dieburg;11.531;12.030;11.903;12.250
Rotenburg a.d. Fulda;Stadt;Hersfeld-Rotenburg;15.089;14.671;13.410;14.411
Rothenberg;Gemeinde;Odenwaldkreis;2.535;2.413;2.359;2.265
Rüdesheim am Rhein;Stadt;Rheingau-Taunus-Kreis;10.229;9.922;9.818;9.873
Runkel;Stadt;Limburg-Weilburg;9.447;9.811;9.691;9.561
Rüsselsheim am Main;Stadt;Groß-Gerau;60.287;59.551;58.765;63.030
Schaafheim;Gemeinde;Darmstadt-Dieburg;8.381;8.746;9.030;9.221
Schauenburg;Gemeinde;Kassel;10.350;10.483;10.013;10.140
Schenklengsfeld;Gemeinde;Hersfeld-Rotenburg;4.944;4.849;4.609;4.527
Schlangenbad;Gemeinde;Rheingau-Taunus-Kreis;6.138;6.162;6.084;6.290
Schlitz;Stadt;Vogelsbergkreis;10.281;10.294;9.625;9.631
Schlüchtern;Stadt;Main-Kinzig-Kreis;16.067;17.150;16.306;15.827
Schmitten;Gemeinde;Hochtaunuskreis;8.074;8.626;8.824;9.047
Schöffengrund;Gemeinde;Lahn-Dill-Kreis;6.328;6.455;6.376;6.415
Schöneck;Gemeinde;Main-Kinzig-Kreis;10.763;11.152;11.619;11.812
Schotten;Stadt;Vogelsbergkreis;11.709;11.574;10.366;10.126
Schrecksbach;Gemeinde;Schwalm-Eder-Kreis;3.380;3.339;3.261;3.104
Schwalbach am Taunus;Stadt;Main-Taunus-Kreis;14.359;14.158;14.671;15.203
Schwalmstadt;Stadt;Schwalm-Eder-Kreis;19.044;19.475;18.385;17.861
Schwalmtal;Gemeinde;Vogelsbergkreis;3.405;3.276;2.911;2.800
Schwarzenborn;Stadt;Schwalm-Eder-Kreis;1.339;1.222;1.109;1.408
Seeheim-Jugenheim;Gemeinde;Darmstadt-Dieburg;16.484;16.462;15.758;16.218
Seligenstadt;Stadt;Offenbach;18.738;19.206;20.048;20.980
Selters (Taunus);Gemeinde;Limburg-Weilburg;7.943;8.349;8.125;8.084
Sensbachtal;Gemeinde;Odenwaldkreis;1.125;1.031;959;944
Siegbach;Gemeinde;Lahn-Dill-Kreis;3.053;2.997;2.785;2.643
Sinn;Gemeinde;Lahn-Dill-Kreis;6.409;6.608;6.520;6.443
Sinntal;Gemeinde;Main-Kinzig-Kreis;9.996;9.747;9.094;8.961
Söhrewald;Gemeinde;Kassel;5.050;5.280;4.936;4.748
Solms;Stadt;Lahn-Dill-Kreis;13.531;14.070;13.447;13.456
Sontra;Stadt;Werra-Meißner-Kreis;9.418;8.852;7.795;7.629
Spangenberg;Stadt;Schwalm-Eder-Kreis;6.799;6.649;6.225;6.329
Stadtallendorf;Stadt;Marburg-Biedenkopf;21.398;21.671;20.722;21.861
Staufenberg;Stadt;Gießen;7.767;7.889;8.114;8.244
Steffenberg;Gemeinde;Marburg-Biedenkopf;4.593;4.444;4.139;4.061
Steinau an der Straße;Stadt;Main-Kinzig-Kreis;11.161;11.279;10.563;10.373
Steinbach (Taunus);Stadt;Hochtaunuskreis;10.151;10.219;10.030;10.453
Stockstadt am Rhein;Gemeinde;Groß-Gerau;5.591;5.725;5.794;5.882
Sulzbach (Taunus);Gemeinde;Main-Taunus-Kreis;8.117;8.250;8.437;8.681
Tann (Rhön);Stadt;Fulda;4.842;4.787;4.515;4.386
Taunusstein;Stadt;Rheingau-Taunus-Kreis;28.072;28.942;28.365;29.063
Trebur;Gemeinde;Groß-Gerau;11.843;12.840;13.095;13.158
Trendelburg;Stadt;Kassel;5.817;5.810;5.197;5.087
Twistetal;Gemeinde;Waldeck-Frankenberg;4.862;4.852;4.532;4.424
Ulrichstein;Stadt;Vogelsbergkreis;3.495;3.353;3.081;3.017
Usingen;Stadt;Hochtaunuskreis;13.431;13.512;13.312;14.025
Vellmar;Stadt;Kassel;17.838;18.136;18.001;18.033
Viernheim;Stadt;Bergstraße;31.616;32.477;32.615;34.146
Villmar;Marktflecken;Limburg-Weilburg;7.169;7.352;6.941;6.857
Vöhl;Gemeinde;Waldeck-Frankenberg;6.562;6.367;5.863;5.616
Volkmarsen;Stadt;Waldeck-Frankenberg;7.029;6.950;6.779;6.867
Wabern;Gemeinde;Schwalm-Eder-Kreis;7.676;7.698;7.360;7.326
Wächtersbach;Stadt;Main-Kinzig-Kreis;11.571;12.344;12.284;12.380
Wahlsburg;Gemeinde;Kassel;2.591;2.460;2.104;2.039
Waldbrunn (Westerwald);Gemeinde;Limburg-Weilburg;6.099;6.144;5.846;5.882
Waldeck;Stadt;Waldeck-Frankenberg;7.918;7.905;7.089;6.758
Waldems;Gemeinde;Rheingau-Taunus-Kreis;5.881;5.793;5.188;5.155
Waldkappel;Stadt;Werra-Meißner-Kreis;5.228;5.024;4.701;4.411
Wald-Michelbach;Gemeinde;Bergstraße;11.580;11.480;10.671;10.614
Waldsolms;Gemeinde;Lahn-Dill-Kreis;5.076;5.212;4.855;4.822
Walluf;Gemeinde;Rheingau-Taunus-Kreis;5.704;5.877;5.542;5.493
Wanfried;Stadt;Werra-Meißner-Kreis;4.940;4.650;4.268;4.131
Wartenberg;Gemeinde;Vogelsbergkreis;3.965;4.063;3.976;3.947
Wehretal;Gemeinde;Werra-Meißner-Kreis;5.472;5.646;5.148;5.015
Wehrheim;Gemeinde;Hochtaunuskreis;8.533;9.174;9.258;9.355
Weilburg;Stadt;Limburg-Weilburg;13.465;13.769;12.701;13.337
Weilmünster;Marktflecken;Limburg-Weilburg;9.226;9.538;9.038;8.839
Weilrod;Gemeinde;Hochtaunuskreis;6.433;6.386;6.258;6.487
Weimar (Lahn);Gemeinde;Marburg-Biedenkopf;6.721;6.966;6.967;7.083
Weinbach;Gemeinde;Limburg-Weilburg;4.751;4.805;4.529;4.419
Weißenborn;Gemeinde;Werra-Meißner-Kreis;1.254;1.230;1.095;1.037
Weiterstadt;Stadt;Darmstadt-Dieburg;23.023;23.981;23.675;25.416
Wettenberg;Gemeinde;Gießen;11.965;12.279;12.174;12.193
Wetter (Hessen);Stadt;Marburg-Biedenkopf;9.429;9.580;9.005;8.959
Wetzlar;Stadt;Lahn-Dill-Kreis;53.922;52.657;50.826;51.649
Wiesbaden;Kreisfreie Stadt;Wiesbaden;267.122;271.076;269.121;276.218
Wildeck;Gemeinde;Hersfeld-Rotenburg;5.379;5.330;5.066;4.946
Willingen (Upland);Gemeinde;Waldeck-Frankenberg;7.007;6.743;6.016;6.070
Willingshausen;Gemeinde;Schwalm-Eder-Kreis;5.272;5.358;5.065;4.872
Witzenhausen;Stadt;Werra-Meißner-Kreis;16.855;16.257;14.954;14.949
Wohratal;Gemeinde;Marburg-Biedenkopf;2.538;2.647;2.391;2.295
Wölfersheim;Gemeinde;Wetteraukreis;9.016;9.303;9.643;9.925
Wolfhagen;Stadt;Kassel;13.331;13.243;12.690;13.276
Wöllstadt;Gemeinde;Wetteraukreis;5.632;6.119;6.113;6.198
Zierenberg;Stadt;Kassel;6.783;6.830;6.595;6.568
Zwingenberg;Stadt;Bergstraße;6.493;6.910;6.624;6.928
