Name;Status;Kreis;Einwohner;Einwohner;Einwohner;Einwohner
;;;Schätzung;Schätzung;Zensus;Schätzung
;;;31.12.95;31.12.01;09.05.11;31.12.15
Dannenberg (Elbe);Stadt;Lüchow-Dannenberg;8.510;8.625;8.089;8.932
Dassel;Stadt;Northeim;11.779;11.537;10.277;10.223
Dedelstorf;Gemeinde;Gifhorn;1.460;1.562;1.300;1.248
Deensen;Gemeinde;Holzminden;1.713;1.651;1.465;1.388
Deinste;Gemeinde;Stade;1.732;2.117;2.040;1.999
Deinstedt;Gemeinde;Rotenburg (Wümme);658;677;669;658
Delligsen;Flecken;Holzminden;9.383;9.178;8.158;8.048
Delmenhorst;Kreisfreie Stadt;Delmenhorst;78.226;76.284;73.322;76.323
Denkte;Gemeinde;Wolfenbüttel;2.598;3.156;3.030;2.981
Derental;Gemeinde;Holzminden;775;750;629;583
Dersum;Gemeinde;Emsland;1.325;1.446;1.480;1.476
Detern;Flecken;Leer;2.322;2.547;2.659;2.735
Dettum;Gemeinde;Wolfenbüttel;1.443;1.361;1.155;1.231
Deutsch Evern;Gemeinde;Lüneburg;3.257;3.438;3.734;3.770
Dickel;Gemeinde;Diepholz;576;551;475;462
Didderse;Gemeinde;Gifhorn;1.222;1.317;1.320;1.311
Diekholzen;Gemeinde;Hildesheim;7.169;6.969;6.731;6.493
Dielmissen;Gemeinde;Holzminden;931;840;843;775
Diepenau;Flecken;Nienburg (Weser);4.059;4.084;4.073;3.883
Diepholz;Stadt;Diepholz;16.121;16.378;15.962;16.692
Dinklage;Stadt;Vechta;11.280;12.278;12.604;12.914
Dissen am Teutoburger Wald;Stadt;Osnabrück;9.010;9.210;9.260;9.390
Dohren;Gemeinde;Harburg;866;987;1.069;1.156
Dohren;Gemeinde;Emsland;1.101;1.134;1.084;1.113
Dollern;Gemeinde;Stade;1.796;1.768;1.814;2.034
Dornum;Gemeinde;Aurich;4.714;4.681;4.512;4.636
Dörpen;Gemeinde;Emsland;4.136;4.644;4.772;5.025
Dorstadt;Gemeinde;Wolfenbüttel;684;692;668;693
Dörverden;Gemeinde;Verden;9.456;9.688;9.111;8.993
Dötlingen;Gemeinde;Oldenburg;5.285;5.925;6.103;6.212
Drage;Gemeinde;Harburg;2.657;3.385;3.965;4.205
Drakenburg;Flecken;Nienburg (Weser);1.714;1.730;1.740;1.734
Dransfeld;Stadt;Göttingen;4.208;4.309;4.329;4.345
Drebber;Gemeinde;Diepholz;2.869;2.939;2.928;2.971
Drentwede;Gemeinde;Diepholz;1.036;1.051;1.014;994
Drestedt;Gemeinde;Harburg;710;745;754;791
Drochtersen;Gemeinde;Stade;11.446;12.212;11.345;11.292
Düdenbüttel;Gemeinde;Stade;816;865;984;990
Duderstadt;Stadt;Göttingen;23.393;23.056;21.262;21.072
Duingen;Flecken;Hildesheim;5.765;5.685;5.277;5.007
Dünsen;Gemeinde;Oldenburg;1.193;1.258;1.175;1.187
Dunum;Gemeinde;Wittmund;1.191;1.144;1.125;1.131
Ebergötzen;Gemeinde;Göttingen;1.932;1.948;1.941;1.918
Ebersdorf;Gemeinde;Rotenburg (Wümme);1.101;1.143;1.077;1.058
Ebstorf;Flecken;Uelzen;4.903;5.444;5.443;5.396
Echem;Gemeinde;Lüneburg;838;996;1.025;969
Edemissen;Gemeinde;Peine;11.563;12.466;12.368;12.349
