Name;Status;Kreis;Einwohner;Einwohner;Einwohner;Einwohner
;;;Schätzung;Schätzung;Zensus;Schätzung
;;;31.12.95;31.12.01;09.05.11;31.12.15
Voigtstedt;Gemeinde;Kyffhäuserkreis;1.172;1.064;935;856
Volkerode;Gemeinde;Eichsfeld;301;275;241;225
Volkmannsdorf;Gemeinde;Saale-Orla-Kreis;344;327;283;262
Vollersroda;Gemeinde;Weimarer Land;231;233;195;196
Vollmershain;Gemeinde;Altenburger Land;336;364;329;324
Wachstedt;Gemeinde;Eichsfeld;617;602;513;487
Wahlhausen;Gemeinde;Eichsfeld;369;266;323;304
Wahns;Gemeinde;Schmalkalden-Meiningen;489;501;440;429
Waldeck;Gemeinde;Saale-Holzland-Kreis;298;291;249;228
Wallbach;Gemeinde;Schmalkalden-Meiningen;408;398;361;367
Walldorf;Gemeinde;Schmalkalden-Meiningen;2.263;2.312;2.197;2.206
Walpernhain;Gemeinde;Saale-Holzland-Kreis;227;219;192;173
Walschleben;Gemeinde;Sömmerda;1.982;1.928;1.785;1.778
Waltersdorf;Gemeinde;Saale-Holzland-Kreis;129;201;196;175
Waltershausen;Stadt;Gotha;15.295;14.724;13.268;13.092
Wangenheim;Gemeinde;Gotha;706;714;716;663
Warza;Gemeinde;Gotha;693;771;715;697
Wasserthaleben;Gemeinde;Kyffhäuserkreis;552;500;444;397
Wasungen;Stadt;Schmalkalden-Meiningen;4.018;3.852;3.505;3.384
Weberstedt;Gemeinde;Unstrut-Hainich-Kreis;630;628;588;584
Wehnde;Gemeinde;Eichsfeld;386;406;366;394
Weida;Stadt;Greiz;10.793;10.151;8.924;8.797
Weilar;Gemeinde;Wartburgkreis;980;935;887;845
Weimar;Kreisfreie Stadt;Weimar;62.122;63.522;62.764;64.131
Weinbergen;Gemeinde;Unstrut-Hainich-Kreis;3.492;3.427;3.150;3.080
Weira;Gemeinde;Saale-Orla-Kreis;465;461;393;379
Weißbach;Gemeinde;Saale-Holzland-Kreis;291;172;127;124
Weißenborn;Gemeinde;Saale-Holzland-Kreis;1.271;1.307;1.207;1.167
Weißendorf;Gemeinde;Greiz;415;379;307;317
Weißensee;Stadt;Sömmerda;4.012;3.846;3.450;3.386
Wernburg;Gemeinde;Saale-Orla-Kreis;686;766;675;639
Werningshausen;Gemeinde;Sömmerda;752;753;693;653
Werther;Gemeinde;Nordhausen;3.866;3.803;3.345;3.293
Westgreußen;Gemeinde;Kyffhäuserkreis;481;454;383;371
Westhausen;Gemeinde;Gotha;469;518;531;524
Westhausen;Gemeinde;Hildburghausen;633;611;718;709
Wichmar;Gemeinde;Saale-Holzland-Kreis;264;249;220;213
Wiegendorf;Gemeinde;Weimarer Land;320;391;340;322
Wiehe;Stadt;Kyffhäuserkreis;2.372;2.295;2.001;1.909
Wiesenfeld;Gemeinde;Eichsfeld;277;258;239;224
Wiesenthal;Gemeinde;Wartburgkreis;848;835;793;782
Wildenbörten;Gemeinde;Altenburger Land;440;411;307;258
Wildenspring;Gemeinde;Ilm-Kreis;258;244;209;170
Wilhelmsdorf;Gemeinde;Saale-Orla-Kreis;287;273;220;220
Windischleuba;Gemeinde;Altenburger Land;1.994;2.334;2.081;1.990
Wingerode;Gemeinde;Eichsfeld;1.224;1.255;1.229;1.184
Wipfratal;Gemeinde;Ilm-Kreis;2.595;2.816;2.742;2.880
Wipperdorf;Gemeinde;Nordhausen;1.822;1.702;1.414;1.359
Witterda;Gemeinde;Sömmerda;1.049;1.178;1.089;1.131
Wittgendorf;Gemeinde;Saalfeld-Rudolstadt;224;220;183;153
Witzleben;Gemeinde;Ilm-Kreis;738;741;671;639
Wohlsborn;Gemeinde;Weimarer Land;223;522;483;477
Wolferschwenda;Gemeinde;Kyffhäuserkreis;152;151;141;136
Wölfershausen;Gemeinde;Schmalkalden-Meiningen;415;421;373;352
Wölfis;Gemeinde;Gotha;1.843;1.732;1.486;1.452
Wolfsberg;Gemeinde;Ilm-Kreis;3.292;3.374;3.062;2.929
Wolfsburg-Unkeroda;Gemeinde;Wartburgkreis;739;780;706;692
Wolkramshausen;Gemeinde;Nordhausen;1.173;1.212;1.019;947
Wundersleben;Gemeinde;Sömmerda;563;790;697;694
Wünschendorf/Elster;Gemeinde;Greiz;3.299;3.352;2.972;2.927
Wurzbach;Stadt;Saale-Orla-Kreis;4.311;4.008;3.273;3.212
Wüstheuterode;Gemeinde;Eichsfeld;609;611;619;611
Wutha-Farnroda;Gemeinde;Wartburgkreis;8.697;7.704;6.323;6.340
Zedlitz;Gemeinde;Greiz;497;761;686;671
Zella-Mehlis;Stadt;Schmalkalden-Meiningen;13.100;12.961;11.139;10.631
Zella/Rhön;Gemeinde;Wartburgkreis;527;509;460;424
Zeulenroda-Triebes;Stadt;Greiz;22.002;21.122;17.685;16.901
Ziegelheim;Gemeinde;Altenburger Land;1.029;988;860;841
Ziegenrück;Stadt;Saale-Orla-Kreis;966;838;734;667
Zimmern;Gemeinde;Saale-Holzland-Kreis;227;222;203;202
Zimmernsupra;Gemeinde;Gotha;300;376;368;349
Zöllnitz;Gemeinde;Saale-Holzland-Kreis;476;685;761;769
