Name;Status;Kreis;Einwohner
;;;Zensus
;;;09.05.11
Höchstadt a.d. Aisch;Siedlung;Erlangen-Höchstadt;11.000
Höchstädt a.d. Donau;Siedlung;Dillingen a.d. Donau;5.310
Hochstadt a. Main;Siedlung;Lichtenfels;1.040
Höchstädt i. Fichtelgebirge;Siedlung;Wunsiedel i. Fichtelgebirge;1.050
Hochstätt;Siedlung;Rosenheim;550
Hochwang;Siedlung;Günzburg;1.660
Hof;Siedlung;Hof Stadt;42.500
Höfen;Siedlung;Dingolfing-Landau;580
Hofheim i. UFr.;Siedlung;Haßberge;2.570
Hofkirchen;Siedlung;Passau;1.500
Hofkirchen;Siedlung;Straubing-Bogen;560
Höfles;Siedlung;Kronach;510
Hofolding;Siedlung;München;1.000
Hofsingelding;Siedlung;Erding;740
Hofstädten;Siedlung;Aschaffenburg;520
Hofstetten;Siedlung;Landsberg am Lech;1.260
Hofstetten;Siedlung;Eichstätt;1.030
Hofstetten;Siedlung;Miltenberg;820
Högling;Siedlung;Rosenheim;520
Hoheim;Siedlung;Kitzingen;710
Hohenberg a.d. Eger;Siedlung;Wunsiedel i. Fichtelgebirge;1.110
Hohenbrunn;Siedlung;München;1.880
Hohenburg;Siedlung;Amberg-Sulzbach;610
Hohenfeld;Siedlung;Kitzingen;860
Hohenfels;Siedlung;Neumarkt i.d. OPf.;1.080
Hohenfurch;Siedlung;Weilheim-Schongau;1.460
Hohengebraching;Siedlung;Regensburg;960
Hohenkammer;Siedlung;Freising;1.320
Höhenkirchen-Siegertsbrunn;Siedlung;München;9.710
Hohenlinden;Siedlung;Ebersberg;1.940
Hohenpeißenberg;Siedlung;Weilheim-Schongau;2.700
Hohenpolding;Siedlung;Erding;520
Höhenrain;Siedlung;Starnberg;860
Hohenreichen;Siedlung;Dillingen a.d. Donau;500
Hohenried;Siedlung;Neuburg-Schrobenhausen;540
Hohenroth;Siedlung;Rhön-Grabfeld;2.230
Hohenschambach;Siedlung;Regensburg;1.200
Hohenstadt;Siedlung;Nürnberger Land;1.300
Hohenthann;Siedlung;Landshut;1.280
Hohenthann;Siedlung;Rosenheim;930
Hohenwart;Siedlung;Pfaffenhofen a.d. Ilm;2.430
Hohenwarth;Siedlung;Cham;1.070
Hohestadt;Siedlung;Würzburg;600
Holenbrunn;Siedlung;Wunsiedel i. Fichtelgebirge;880
Hollenbach;Siedlung;Aichach-Friedberg;1.080
Hollfeld;Siedlung;Bayreuth;2.820
Hollstadt;Siedlung;Rhön-Grabfeld;980
Holzgünz;Siedlung;Unterallgäu;600
Holzhausen bei Buchloe;Siedlung;Landsberg am Lech;710
Holzheim;Siedlung;Dillingen a.d. Donau;2.490
Holzheim;Siedlung;Neu-Ulm;1.340
Holzheim;Siedlung;Donau-Ries;790
Holzheim a. Forst;Siedlung;Regensburg;770
Holzkirchen;Siedlung;Miesbach;12.400
Holzkirchen;Siedlung;Würzburg;560
Holzschwang;Siedlung;Neu-Ulm;840
Homburg am Main;Siedlung;Main-Spessart;1.220
Honsolgen;Siedlung;Ostallgäu;580
Hopfen am See;Siedlung;Ostallgäu;770
Hopferau;Siedlung;Ostallgäu;600
Hopferstadt;Siedlung;Würzburg;620
Horgau;Siedlung;Augsburg;1.500
Hörgertshausen;Siedlung;Freising;1.260
Hörlkofen;Siedlung;Erding;1.350
Hörmanshofen;Siedlung;Ostallgäu;570
Hörstein;Siedlung;Aschaffenburg;3.200
Hörzhausen;Siedlung;Neuburg-Schrobenhausen;740
Hösbach;Siedlung;Aschaffenburg;8.960
Höslwang;Siedlung;Rosenheim;590
Hufschlag;Siedlung;Traunstein;1.080
Huglfing;Siedlung;Weilheim-Schongau;2.460
Huisheim;Siedlung;Donau-Ries;930
Huldsessen;Siedlung;Rottal-Inn;510
Hummendorf;Siedlung;Kronach;500
Humprechtshausen;Siedlung;Haßberge;510
Hunderdorf;Siedlung;Straubing-Bogen;1.850
Hundham;Siedlung;Miesbach;560
Hurlach;Siedlung;Landsberg am Lech;1.520
Hütten;Siedlung;Neustadt a.d. Waldnaab;550
Hüttenbach;Siedlung;Nürnberger Land;1.020
Hüttendorf;Siedlung;Erlangen;610
Hüttenheim in Bayern;Siedlung;Kitzingen;570
Hutthurm;Siedlung;Passau;2.670
Ichenhausen;Siedlung;Günzburg;4.920
Ickelheim;Siedlung;Neustadt a.d. Aisch-Bad Windsheim;520
Icking;Siedlung;Bad Tölz-Wolfratshausen;2.190
Iffeldorf;Siedlung;Weilheim-Schongau;2.230
Igelsdorf;Siedlung;Erlangen-Höchstadt;870
Igensdorf;Siedlung;Forchheim;1.230
Iggensbach;Siedlung;Deggendorf;900
Igling;Siedlung;Landsberg am Lech;1.660
Ihrlerstein;Siedlung;Kelheim;3.800
Illerberg;Siedlung;Neu-Ulm;2.170
Illerbeuren;Siedlung;Unterallgäu;770
Illertissen;Siedlung;Neu-Ulm;9.730
Illerzell;Siedlung;Neu-Ulm;1.300
Illschwang;Siedlung;Amberg-Sulzbach;660
Ilmendorf;Siedlung;Pfaffenhofen a.d. Ilm;520
Ilmmünster;Siedlung;Pfaffenhofen a.d. Ilm;1.860
Immenreuth;Siedlung;Tirschenreuth;1.350
Immenstadt i. Allgäu;Siedlung;Oberallgäu;8.620
Inchenhofen;Siedlung;Aichach-Friedberg;1.710
Indersdorf Kloster;Siedlung;Dachau;3.390
Ingenried;Siedlung;Weilheim-Schongau;620
Ingolstadt;Siedlung;Ingolstadt;113.500
Innernzell;Siedlung;Freyung-Grafenau;810
Inning a. Ammersee;Siedlung;Starnberg;2.680
Inning a. Holz;Siedlung;Erding;940
Inningen;Siedlung;Augsburg Stadt;4.540
Insingen;Siedlung;Ansbach;820
Inzell;Siedlung;Traunstein;3.060
Iphofen;Siedlung;Kitzingen;2.810
Ipsheim;Siedlung;Neustadt a.d. Aisch-Bad Windsheim;1.320
Irchenrieth;Siedlung;Neustadt a.d. Waldnaab;1.150
Irgertsheim;Siedlung;Ingolstadt;780
Irlbach;Siedlung;Straubing-Bogen;1.090
Irlbach;Siedlung;Regensburg;650
Irnsing;Siedlung;Kelheim;590
Irschenberg;Siedlung;Miesbach;590
Irschenhausen;Siedlung;Bad Tölz-Wolfratshausen;630
Irsching;Siedlung;Pfaffenhofen a.d. Ilm;630
Irsee;Siedlung;Ostallgäu;1.300
Irsingen;Siedlung;Unterallgäu;670
Isen;Siedlung;Erding;3.250
Ismaning;Siedlung;München;14.400
Issigau;Siedlung;Hof;740
Issing;Siedlung;Landsberg am Lech;930
Jägersruh;Siedlung;Hof Stadt;1.000
Janahof;Siedlung;Cham;1.140
Jandelsbrunn;Siedlung;Freyung-Grafenau;690
Jedesheim;Siedlung;Neu-Ulm;1.400
Jengen;Siedlung;Ostallgäu;1.030
Jesenwang;Siedlung;Fürstenfeldbruck;1.270
Jettingen-Scheppach;Siedlung;Günzburg;5.250
Jetzendorf;Siedlung;Pfaffenhofen a.d. Ilm;1.970
Johannesberg;Siedlung;Aschaffenburg;2.870
Johanniskirchen;Siedlung;Rottal-Inn;1.080
Johannisthal - Theisenort;Siedlung;Kronach;1.540
Julbach;Siedlung;Rottal-Inn;1.360
Kadeltshofen;Siedlung;Neu-Ulm;640
Kagers;Siedlung;Straubing;860
Kahl a. Main;Siedlung;Aschaffenburg;7.410
Kaisheim;Siedlung;Donau-Ries;2.310
Kälberau;Siedlung;Aschaffenburg;1.360
Kalchreuth;Siedlung;Erlangen-Höchstadt;1.740
Kallmünz;Siedlung;Regensburg;1.680
Kaltenberg;Siedlung;Landsberg am Lech;600
Kaltenbrunn;Siedlung;Neustadt a.d. Waldnaab;800
Kammerberg;Siedlung;Freising;580
Kammerstein;Siedlung;Roth;610
Karbach;Siedlung;Main-Spessart;1.390
Karlburg;Siedlung;Main-Spessart;1.900
Karlsfeld;Siedlung;Dachau;16.600
Karlsfeld (Nord);Siedlung;Dachau;1.220
Karlshuld;Siedlung;Neuburg-Schrobenhausen;4.620
Karlskron;Siedlung;Neuburg-Schrobenhausen;2.310
Karlstadt;Siedlung;Main-Spessart;7.230
Karlstein a. Main (Dettingen am Main - Großwelzheim);Siedlung;Aschaffenburg;7.510
Karpfham;Siedlung;Passau;660
Karsbach;Siedlung;Main-Spessart;640
Kasendorf;Siedlung;Kulmbach;920
Kasing;Siedlung;Eichstätt;1.070
Kastl;Siedlung;Altötting;1.930
Kastl;Siedlung;Amberg-Sulzbach;1.170
Kastl;Siedlung;Tirschenreuth;970
Katschenreuth;Siedlung;Kulmbach;700
Katzdorf;Siedlung;Schwandorf;1.260
Katzenbach;Siedlung;Bad Kissingen;950
Kauernburg;Siedlung;Kulmbach;510
Kauerndorf - Fölschnitz;Siedlung;Kulmbach;1.030
Kauernhofen;Siedlung;Forchheim;500
Kaufbeuren;Siedlung;Kaufbeuren;40.900
Kaufering;Siedlung;Landsberg am Lech;9.960
Kay;Siedlung;Traunstein;530
Keilberg;Siedlung;Regensburg Stadt;2.160
Keilberg;Siedlung;Aschaffenburg;2.020
Kelheim;Siedlung;Kelheim;6.660
Kelheimwinzer;Siedlung;Kelheim;790
Kellberg;Siedlung;Passau;920
Kellmünz a.d. Iller;Siedlung;Neu-Ulm;1.340
Kemmern;Siedlung;Bamberg;2.560
Kemnat;Siedlung;Günzburg;590
Kemnath;Siedlung;Tirschenreuth;3.200
Kemnath;Siedlung;Neumarkt i.d. OPf.;1.610
Kemnath am Buchberg;Siedlung;Amberg-Sulzbach;500
Kempfenhof;Siedlung;Amberg-Sulzbach;550
Kempten (Allgäu);Siedlung;Kempten (Allgäu);61.200
Kersbach;Siedlung;Forchheim;2.060
Kettershausen;Siedlung;Unterallgäu;1.100
Kicklingen;Siedlung;Dillingen a.d. Donau;810
Kiefersfelden;Siedlung;Rosenheim;5.520
Kienberg;Siedlung;Traunstein;840
Kinding;Siedlung;Eichstätt;600
Kinsau;Siedlung;Landsberg am Lech;920
Kipfenberg;Siedlung;Eichstätt;1.880
Kirchaich;Siedlung;Haßberge;870
Kirchanschöring;Siedlung;Traunstein;1.470
Kirchberg;Siedlung;Landshut;530
Kirchberg;Siedlung;Passau;550
Kirchberg;Siedlung;Rottal-Inn;960
Kirchberg i. Wald;Siedlung;Regen;1.510
Kirchdorf;Siedlung;Kelheim;560
Kirchdorf;Siedlung;Unterallgäu;860
Kirchdorf a.d. Amper;Siedlung;Freising;1.270
Kirchdorf a. Inn;Siedlung;Rottal-Inn;3.540
Kirchdorf am Inn;Siedlung;Rosenheim;730
Kirchdorf i. Wald;Siedlung;Regen;1.160
Kirchehrenbach;Siedlung;Forchheim;2.260
Kirchenlamitz;Siedlung;Wunsiedel i. Fichtelgebirge;2.290
Kirchensittenbach;Siedlung;Nürnberger Land;500
Kirchenthumbach;Siedlung;Neustadt a.d. Waldnaab;1.740
Kirchham;Siedlung;Passau;1.600
Kirchheim;Siedlung;Würzburg;1.560
Kirchheim;Siedlung;Traunstein;500
Kirchheim b. München;Siedlung;München;5.240
Kirchheim i. Schw.;Siedlung;Unterallgäu;1.880
Kirchlauter;Siedlung;Haßberge;600
Kirchroth;Siedlung;Straubing-Bogen;980
Kirchseeon;Siedlung;Ebersberg;9.140
Kirchweidach;Siedlung;Altötting;1.800
Kirchzell;Siedlung;Miltenberg;1.570
Kissendorf;Siedlung;Günzburg;1.100
Kissing;Siedlung;Aichach-Friedberg;10.900
Kist;Siedlung;Würzburg;2.470
Kitzingen;Siedlung;Kitzingen;17.900
Klardorf - Zielheim;Siedlung;Schwandorf;1.610
Kleinaitingen;Siedlung;Augsburg;1.130
Kleinaugsfeld;Siedlung;Haßberge;940
Kleinberghofen;Siedlung;Dachau;1.180
Kleineibstadt;Siedlung;Rhön-Grabfeld;500
Kleingesee;Siedlung;Forchheim;520
Kleinheubach;Siedlung;Miltenberg;3.610
Kleininzemoos;Siedlung;Dachau;2.170
Kleinkötz;Siedlung;Günzburg;1.080
Kleinlangheim;Siedlung;Kitzingen;1.320
Kleinostheim;Siedlung;Aschaffenburg;7.660
Kleinrinderfeld;Siedlung;Würzburg;1.990
Kleinschwarzenlohe;Siedlung;Roth;1.920
Kleinsendelbach;Siedlung;Forchheim;1.270
Kleintettau;Siedlung;Kronach;600
Kleinwallstadt;Siedlung;Miltenberg;4.810
Kleinweiler;Siedlung;Oberallgäu;860
Kleukheim;Siedlung;Lichtenfels;570
Klingen;Siedlung;Aichach-Friedberg;930
Klingenberg a. Main;Siedlung;Miltenberg;4.010
Klingenbrunn;Siedlung;Freyung-Grafenau;710
Klosterlechfeld;Siedlung;Augsburg;2.690
Kneiting;Siedlung;Regensburg;540
Knetzgau;Siedlung;Haßberge;3.470
Kochel a. See;Siedlung;Bad Tölz-Wolfratshausen;2.550
Köditz;Siedlung;Hof;1.270
Köfering;Siedlung;Regensburg;2.230
Kohlberg;Siedlung;Neustadt a.d. Waldnaab;860
Kolbermoor;Siedlung;Rosenheim;17.000
Kolitzheim;Siedlung;Schweinfurt;710
Kollbach;Siedlung;Dachau;770
Kollnburg;Siedlung;Regen;690
Kolmreuth;Siedlung;Forchheim;560
Kondrau;Siedlung;Tirschenreuth;500
Königsberg i. Bay.;Siedlung;Haßberge;1.560
Königsbrunn;Siedlung;Augsburg;26.600
Königsdorf;Siedlung;Bad Tölz-Wolfratshausen;2.150
Königsfeld;Siedlung;Bamberg;540
Königshofen an der Kahl;Siedlung;Aschaffenburg;960
Königshofen auf der Heide;Siedlung;Ansbach;820
Königsmoos;Siedlung;Neuburg-Schrobenhausen;3.160
Königstein;Siedlung;Amberg-Sulzbach;1.020
Königswiesen;Siedlung;Starnberg;650
Konnersreuth;Siedlung;Tirschenreuth;1.360
Konradsreuth;Siedlung;Hof;2.260
Konstein;Siedlung;Eichstätt;920
Konzell;Siedlung;Straubing-Bogen;500
Konzenberg;Siedlung;Günzburg;660
Kornburg;Siedlung;Nürnberg;3.390
Kosbach;Siedlung;Erlangen;930
Kösching;Siedlung;Eichstätt;7.380
Kößlarn;Siedlung;Passau;1.380
Kößnach;Siedlung;Straubing-Bogen;560
Kösten;Siedlung;Lichtenfels;520
Kothen;Siedlung;Bad Kissingen;520
Kottgeisering;Siedlung;Fürstenfeldbruck;820
Kraftisried;Siedlung;Ostallgäu;520
Kraftshof;Siedlung;Nürnberg;680
Kraiburg a. Inn;Siedlung;Mühldorf a. Inn;2.910
Krailling;Siedlung;Starnberg;6.320
Kranzberg;Siedlung;Freising;2.030
Kreuth;Siedlung;Miesbach;740
Kreuzberg;Siedlung;Freyung-Grafenau;650
Kreuzwertheim;Siedlung;Main-Spessart;2.860
Krombach;Siedlung;Aschaffenburg;1.980
Kronach;Siedlung;Kronach;11.200
Kronwieden;Siedlung;Dingolfing-Landau;1.420
Krugzell;Siedlung;Oberallgäu;1.580
Krumbach (Schwaben);Siedlung;Günzburg;9.630
Krummennaab;Siedlung;Tirschenreuth;650
Krün;Siedlung;Garmisch-Partenkirchen;1.410
Kühbach;Siedlung;Aichach-Friedberg;2.220
Kühlenfels;Siedlung;Bayreuth;880
Kühlenthal;Siedlung;Augsburg;810
Kulmain;Siedlung;Tirschenreuth;1.230
Kulmbach;Siedlung;Kulmbach;20.000
Kumhausen;Siedlung;Landshut;1.590
Kümmersbruck;Siedlung;Amberg-Sulzbach;7.270
Kunreuth;Siedlung;Forchheim;590
Künzing;Siedlung;Deggendorf;1.200
Kupferberg;Siedlung;Kulmbach;990
Küps;Siedlung;Kronach;4.450
Kürn;Siedlung;Regensburg;670
Kürnach;Siedlung;Würzburg;4.440
Kützberg;Siedlung;Schweinfurt;1.030
Kutzenhausen;Siedlung;Augsburg;650
Laaber;Siedlung;Regensburg;2.410
Laberweinting;Siedlung;Straubing-Bogen;950
Lagerlechfeld;Siedlung;Augsburg;1.310
Laisacker - Bittenbrunn;Siedlung;Neuburg-Schrobenhausen;1.410
Lam;Siedlung;Cham;1.480
Lamerdingen;Siedlung;Ostallgäu;730
Landau a.d. Isar;Siedlung;Dingolfing-Landau;8.630
Landershofen;Siedlung;Eichstätt;990
Landsberg am Lech;Siedlung;Landsberg am Lech;24.300
Landsberied;Siedlung;Fürstenfeldbruck;1.240
Landsham;Siedlung;Ebersberg;1.530
Landshausen;Siedlung;Dillingen a.d. Donau;890
Landshut;Siedlung;Landshut Stadt;58.500
Langdorf;Siedlung;Regen;940
Langenaltheim;Siedlung;Weißenburg-Gunzenhausen;1.670
Langenbach;Siedlung;Freising;2.620
Langenbach;Siedlung;Hof;530
Langenbruck;Siedlung;Pfaffenhofen a.d. Ilm;1.020
Langendorf;Siedlung;Bad Kissingen;660
Langenfeld;Siedlung;Neustadt a.d. Aisch-Bad Windsheim;980
Langenhaslach;Siedlung;Günzburg;580
Langenisarhofen;Siedlung;Deggendorf;590
Langenleiten;Siedlung;Rhön-Grabfeld;680
Langenmosen;Siedlung;Neuburg-Schrobenhausen;1.190
Langenneufnach;Siedlung;Augsburg;1.540
Langenpreising;Siedlung;Erding;1.780
Langenprozelten;Siedlung;Main-Spessart;1.930
Langenreichen;Siedlung;Augsburg;620
Langensendelbach;Siedlung;Forchheim;2.020
Langenzenn;Siedlung;Fürth;7.680
Langerringen;Siedlung;Augsburg;2.360
Langfurth;Siedlung;Ansbach;890
Langlau;Siedlung;Weißenburg-Gunzenhausen;530
Langquaid;Siedlung;Kelheim;3.510
Langweid a. Lech;Siedlung;Augsburg;3.880
Lanzendorf;Siedlung;Kulmbach;870
Lappersdorf;Siedlung;Regensburg;9.180
Laub;Siedlung;Regensburg;1.050
Laub;Siedlung;Donau-Ries;560
Lauben;Siedlung;Unterallgäu;710
Lauben;Siedlung;Oberallgäu;1.800
Laudenbach;Siedlung;Miltenberg;1.310
Laudenbach;Siedlung;Main-Spessart;1.160
Lauf;Siedlung;Bamberg;660
Laufach;Siedlung;Aschaffenburg;5.200
Lauf a.d. Pegnitz;Siedlung;Nürnberger Land;20.500
Laufen;Siedlung;Berchtesgadener Land;4.730
Laugna;Siedlung;Dillingen a.d. Donau;620
Lauingen (Donau);Siedlung;Dillingen a.d. Donau;9.960
Lauter;Siedlung;Bamberg;590
Lauterbach;Siedlung;Dachau;750
Lauterbach;Siedlung;Rosenheim;510
Lauterbach;Siedlung;Dillingen a.d. Donau;1.100
Lauterhofen;Siedlung;Neumarkt i.d. OPf.;1.550
Lautertal;Siedlung;Coburg;3.360
Lautrach;Siedlung;Unterallgäu;1.020
Lechbruck am See;Siedlung;Ostallgäu;2.370
Lederdorn;Siedlung;Cham;620
Leeder;Siedlung;Landsberg am Lech;1.620
Leerstetten;Siedlung;Roth;3.290
Legau;Siedlung;Unterallgäu;1.890
Lehrberg;Siedlung;Ansbach;2.040
Leiblfing;Siedlung;Straubing-Bogen;1.560
Leidersbach;Siedlung;Miltenberg;4.340
Leinach;Siedlung;Würzburg;3.030
Leinburg;Siedlung;Nürnberger Land;1.660
Leinheim;Siedlung;Günzburg;650
Leipheim;Siedlung;Günzburg;5.730
Lengdorf;Siedlung;Erding;1.350
Lengenfeld;Siedlung;Landsberg am Lech;770
Lengenwang;Siedlung;Ostallgäu;1.070
Lengfeld;Siedlung;Kelheim;1.480
Lengfurt;Siedlung;Main-Spessart;1.540
Lenggries;Siedlung;Bad Tölz-Wolfratshausen;5.790
Lengloh;Siedlung;Traunstein;1.500
Lenting;Siedlung;Eichstätt;4.550
Leobendorf;Siedlung;Berchtesgadener Land;580
Leoprechting;Siedlung;Regensburg Stadt;750
Lerchenfeld;Siedlung;Freising;11.500
Lettenreuth;Siedlung;Lichtenfels;520
Leubas;Siedlung;Kempten (Allgäu);780
Leupoldsdorf;Siedlung;Wunsiedel i. Fichtelgebirge;630
Leupoldsgrün;Siedlung;Hof;1.200
Leutenbach;Siedlung;Forchheim;680
Leuterschach;Siedlung;Ostallgäu;890
Leutershausen;Siedlung;Ansbach;2.780
Leutershausen;Siedlung;Rhön-Grabfeld;620
Lichtenau;Siedlung;Ansbach;2.340
Lichtenau;Siedlung;Neuburg-Schrobenhausen;840
Lichtenberg;Siedlung;Hof;980
Lichteneiche;Siedlung;Bamberg;2.050
Lichtenfels;Siedlung;Lichtenfels;14.100
Lichtenhaag;Siedlung;Landshut;500
Lichtensee;Siedlung;Dingolfing-Landau;650
Limbach;Siedlung;Haßberge;710
Lind;Siedlung;Fürth;590
Lindau (Bodensee);Siedlung;Lindau (Bodensee);21.400
Lindberg;Siedlung;Regen;1.040
Linden;Siedlung;Neustadt a.d. Aisch-Bad Windsheim;520
Lindenberg;Siedlung;Ostallgäu;1.350
Lindenberg i. Allgäu;Siedlung;Lindau (Bodensee);10.300
Lintach;Siedlung;Amberg-Sulzbach;640
Lippertshofen;Siedlung;Eichstätt;1.280
Lisberg;Siedlung;Bamberg;970
Litzendorf;Siedlung;Bamberg;3.880
Lochschwab;Siedlung;Starnberg;1.200
Loham;Siedlung;Straubing-Bogen;700
Lohberghütte;Siedlung;Cham;580
Lohr a. Main;Siedlung;Main-Spessart;8.230
Loibling;Siedlung;Cham;550
Loiching;Siedlung;Dingolfing-Landau;630
Lonnerstadt;Siedlung;Erlangen-Höchstadt;1.380
Loppenhausen;Siedlung;Unterallgäu;590
Löpsingen;Siedlung;Donau-Ries;940
Ludenhausen;Siedlung;Landsberg am Lech;510
Ludersheim;Siedlung;Nürnberger Land;520
Ludwigschorgast;Siedlung;Kulmbach;990
Ludwigsstadt;Siedlung;Kronach;1.940
Luhe-Wildenau;Siedlung;Neustadt a.d. Waldnaab;1.120
Luitpoldsiedlung;Siedlung;München;790
Lupburg;Siedlung;Neumarkt i.d. OPf.;1.420
Lützelburg;Siedlung;Augsburg;1.500
Lutzingen;Siedlung;Dillingen a.d. Donau;680
Machtilshausen;Siedlung;Bad Kissingen;600
Machtlfing;Siedlung;Starnberg;510
Mähring;Siedlung;Tirschenreuth;500
Maierhöfen;Siedlung;Lindau (Bodensee);720
Maihingen;Siedlung;Donau-Ries;860
Mainaschaff;Siedlung;Aschaffenburg;8.480
Mainberg;Siedlung;Schweinfurt;640
Mainbernheim;Siedlung;Kitzingen;2.160
Mainburg;Siedlung;Kelheim;9.290
Mainleus;Siedlung;Kulmbach;2.630
Mainroth;Siedlung;Lichtenfels;500
Mainsondheim;Siedlung;Kitzingen;560
Mainstockheim;Siedlung;Kitzingen;1.910
Maisach;Siedlung;Fürstenfeldbruck;5.120
Maitenbeth;Siedlung;Mühldorf a. Inn;960
Malching;Siedlung;Passau;790
Malgersdorf;Siedlung;Rottal-Inn;1.020
Mallersdorf-Pfaffenberg;Siedlung;Straubing-Bogen;4.130
Mammendorf;Siedlung;Fürstenfeldbruck;4.450
Mamming;Siedlung;Dingolfing-Landau;1.500
Manching;Siedlung;Pfaffenhofen a.d. Ilm;8.080
Mändlfeld;Siedlung;Neuburg-Schrobenhausen;630
Mangolding;Siedlung;Regensburg;800
Mantel;Siedlung;Neustadt a.d. Waldnaab;2.780
March;Siedlung;Regen;670
Margertshausen;Siedlung;Augsburg;740
Margetshöchheim;Siedlung;Würzburg;3.160
Marienheim;Siedlung;Neuburg-Schrobenhausen;510
Marienstein;Siedlung;Miesbach;800
Marklkofen;Siedlung;Dingolfing-Landau;1.180
Marktbergel;Siedlung;Neustadt a.d. Aisch-Bad Windsheim;1.210
Markt Berolzheim;Siedlung;Weißenburg-Gunzenhausen;1.270
Markt Bibart;Siedlung;Neustadt a.d. Aisch-Bad Windsheim;1.410
Marktbreit;Siedlung;Kitzingen;2.770
Markt Einersheim;Siedlung;Kitzingen;1.160
Markt Erlbach;Siedlung;Neustadt a.d. Aisch-Bad Windsheim;3.180
Marktgraitz;Siedlung;Lichtenfels;1.240
Marktheidenfeld;Siedlung;Main-Spessart;8.170
Markt Indersdorf;Siedlung;Dachau;2.490
Marktl;Siedlung;Altötting;1.870
Marktleugast;Siedlung;Kulmbach;1.470
Marktleuthen;Siedlung;Wunsiedel i. Fichtelgebirge;2.410
Marktoberdorf;Siedlung;Ostallgäu;13.500
Marktoffingen;Siedlung;Donau-Ries;950
Marktredwitz;Siedlung;Wunsiedel i. Fichtelgebirge;14.400
Markt Rettenbach;Siedlung;Unterallgäu;1.600
Markt Retzbach;Siedlung;Main-Spessart;2.140
Marktrodach;Siedlung;Kronach;2.600
Marktschellenberg;Siedlung;Berchtesgadener Land;880
Marktschorgast;Siedlung;Kulmbach;1.330
Markt Schwaben;Siedlung;Ebersberg;11.900
Marktsteft;Siedlung;Kitzingen;1.380
Marktsteinach;Siedlung;Schweinfurt;700
Markt Wald;Siedlung;Unterallgäu;940
Marktzeuln;Siedlung;Lichtenfels;1.290
Marlesreuth;Siedlung;Hof;760
Marloffstein;Siedlung;Erlangen-Höchstadt;820
Maroldsweisach;Siedlung;Haßberge;1.050
Marquartstein;Siedlung;Traunstein;3.040
Martinlamitz;Siedlung;Hof;560
Martinsried;Siedlung;München;3.650
Marxgrün;Siedlung;Hof;530
Marxheim;Siedlung;Donau-Ries;670
Marzling;Siedlung;Freising;2.410
Maßbach;Siedlung;Bad Kissingen;1.800
Massenhausen;Siedlung;Freising;910
Massing;Siedlung;Rottal-Inn;2.680
Mattsies;Siedlung;Unterallgäu;750
Mauerkirchen im Chiemgau;Siedlung;Rosenheim;640
Mauern;Siedlung;Freising;2.310
Mauern;Siedlung;Kelheim;620
Mauerstetten;Siedlung;Ostallgäu;1.850
Mauth;Siedlung;Freyung-Grafenau;580
Maxhütte-Haidhof;Siedlung;Schwandorf;7.520
Maxkron;Siedlung;Weilheim-Schongau;510
Mechenhard;Siedlung;Miltenberg;1.360
Meckenhausen;Siedlung;Roth;1.140
Meeder;Siedlung;Coburg;1.040
Megesheim;Siedlung;Donau-Ries;800
Mehlmeisel;Siedlung;Bayreuth;1.150
Meinhardswinden;Siedlung;Ansbach Stadt;900
Meinheim;Siedlung;Weißenburg-Gunzenhausen;580
Meitingen;Siedlung;Augsburg;5.670
Melkendorf;Siedlung;Bamberg;730
Melkendorf;Siedlung;Kulmbach;680
Mellrichstadt;Siedlung;Rhön-Grabfeld;3.890
Memmelsdorf;Siedlung;Bamberg;3.080
Memmelsdorf;Siedlung;Haßberge;500
Memmingen;Siedlung;Memmingen;33.800
Memmingerberg;Siedlung;Unterallgäu;2.600
Mengkofen;Siedlung;Dingolfing-Landau;2.310
Merching;Siedlung;Aichach-Friedberg;2.760
Mering;Siedlung;Aichach-Friedberg;13.000
Merkendorf;Siedlung;Ansbach;1.880
Merkendorf;Siedlung;Bamberg;920
Merkershausen;Siedlung;Rhön-Grabfeld;540
Mertingen;Siedlung;Donau-Ries;3.090
Mespelbrunn;Siedlung;Aschaffenburg;2.160
Metten;Siedlung;Deggendorf;3.400
Mettenbach;Siedlung;Landshut;690
Michaelsbuch;Siedlung;Deggendorf;650
Michelau i. OFr.;Siedlung;Lichtenfels;3.880
Michelbach;Siedlung;Aschaffenburg;2.770
Michelfeld;Siedlung;Amberg-Sulzbach;1.220
Michelrieth;Siedlung;Main-Spessart;500
Michelsdorf;Siedlung;Cham;940
Michelsneukirchen;Siedlung;Cham;890
Mickhausen;Siedlung;Augsburg;780
Miesbach;Siedlung;Miesbach;8.840
Mietenkam;Siedlung;Traunstein;690
Mietraching;Siedlung;Rosenheim;730
Miltach;Siedlung;Cham;1.080
Miltenberg;Siedlung;Miltenberg;7.620
Mimberg;Siedlung;Nürnberger Land;1.600
Mindelheim;Siedlung;Unterallgäu;11.700
Mindelstetten;Siedlung;Eichstätt;800
Mindelzell;Siedlung;Günzburg;640
Mintraching;Siedlung;Regensburg;2.080
Mintraching;Siedlung;Freising;1.880
Mirskofen;Siedlung;Landshut;1.560
Missen;Siedlung;Oberallgäu;680
Mistelbach;Siedlung;Bayreuth;1.570
Mistelfeld;Siedlung;Lichtenfels;890
Mistelgau;Siedlung;Bayreuth;1.530
Mistendorf;Siedlung;Bamberg;520
