Name;Status;Kreis;Einwohner
;;;Zensus
;;;09.05.11
Kiechlinsbergen;Siedlung;Emmendingen;1.000
Kieselbronn;Siedlung;Enzkreis;2.960
Killer;Siedlung;Zollernalbkreis;590
Kippenhausen;Siedlung;Bodenseekreis;700
Kippenheim;Siedlung;Ortenaukreis;4.080
Kippenheimweiler;Siedlung;Ortenaukreis;1.890
Kirchardt;Siedlung;Heilbronn;3.630
Kirchberg an der Iller;Siedlung;Biberach;1.380
Kirchberg an der Jagst;Siedlung;Schwäbisch Hall;2.190
Kirchberg an der Murr;Siedlung;Rems-Murr-Kreis;3.250
Kirchdorf an der Iller;Siedlung;Biberach;2.360
Kirchen;Siedlung;Tuttlingen;1.010
Kirchen;Siedlung;Alb-Donau-Kreis;880
Kirchenkirnberg;Siedlung;Rems-Murr-Kreis;500
Kirchentellinsfurt;Siedlung;Tübingen;5.480
Kirchhausen;Siedlung;Heilbronn Stadt;3.670
Kirchheim am Neckar;Siedlung;Ludwigsburg;5.130
Kirchheim am Ries;Siedlung;Ostalbkreis;1.280
Kirchheim unter Teck;Siedlung;Esslingen;35.300
Kirchzarten;Siedlung;Breisgau-Hochschwarzwald;5.030
Kirrlach;Siedlung;Karlsruhe;9.160
Kißlegg;Siedlung;Ravensburg;4.730
Kittersburg;Siedlung;Ortenaukreis;670
Kleinaspach;Siedlung;Rems-Murr-Kreis;1.390
Kleinbettlingen;Siedlung;Esslingen;740
Kleinbottwar;Siedlung;Ludwigsburg;1.630
Kleingartach;Siedlung;Heilbronn;1.670
Kleinglattbach;Siedlung;Ludwigsburg;4.380
Kleinhaslach;Siedlung;Ravensburg;760
Kleinheppach;Siedlung;Rems-Murr-Kreis;1.480
Kleiningersheim;Siedlung;Ludwigsburg;1.170
Kleinkanada;Siedlung;Rastatt;1.890
Kleinschönach;Siedlung;Sigmaringen;850
Kleinsteinbach;Siedlung;Karlsruhe;2.320
Klengen - Kirchdorf;Siedlung;Schwarzwald-Baar-Kreis;3.920
Klingenberg;Siedlung;Heilbronn Stadt;2.180
Klosterreichenbach;Siedlung;Freudenstadt;1.570
Kniebis;Siedlung;Freudenstadt;560
Knittlingen;Siedlung;Enzkreis;5.630
Kochendorf;Siedlung;Heilbronn;4.300
Kochersteinsfeld;Siedlung;Heilbronn;1.290
Kocherstetten;Siedlung;Hohenlohekreis;620
Kochertürn;Siedlung;Heilbronn;960
Kohlberg;Siedlung;Esslingen;2.280
Kohlstetten;Siedlung;Reutlingen;810
Kolbingen;Siedlung;Tuttlingen;1.230
Köngen;Siedlung;Esslingen;9.180
Königheim;Siedlung;Main-Tauber-Kreis;1.570
Königsbach;Siedlung;Enzkreis;5.130
Königsbronn;Siedlung;Heidenheim;4.360
Königschaffhausen;Siedlung;Emmendingen;1.210
Königseggwald;Siedlung;Ravensburg;640
Königsfeld im Schwarzwald;Siedlung;Schwarzwald-Baar-Kreis;1.920
Königsheim;Siedlung;Tuttlingen;560
Königshofen;Siedlung;Main-Tauber-Kreis;2.570
Konstanz;Siedlung;Konstanz;66.900
Korb;Siedlung;Rems-Murr-Kreis;8.350
Kork - Odelshofen;Siedlung;Ortenaukreis;2.960
Korntal;Siedlung;Ludwigsburg;9.260
Kornwestheim;Siedlung;Ludwigsburg;28.600
Krauchenwies;Siedlung;Sigmaringen;2.300
Krautheim;Siedlung;Hohenlohekreis;2.340
Kreenheinstetten;Siedlung;Sigmaringen;630
Kressbronn am Bodensee;Siedlung;Bodenseekreis;6.600
Kronau;Siedlung;Karlsruhe;5.520
Krumbach;Siedlung;Neckar-Odenwald-Kreis;600
Krummhardt;Siedlung;Esslingen;730
Kuchen;Siedlung;Göppingen;5.530
Külsheim;Siedlung;Main-Tauber-Kreis;2.970
Künzelsau;Siedlung;Hohenlohekreis;6.620
Kupferzell;Siedlung;Hohenlohekreis;3.360
Kuppenheim;Siedlung;Rastatt;6.560
Kuppingen;Siedlung;Böblingen;3.920
Kürnbach;Siedlung;Karlsruhe;2.190
Kürnbach;Siedlung;Biberach;740
Kürzell;Siedlung;Ortenaukreis;1.420
Kusterdingen;Siedlung;Tübingen;3.380
Lachweiler;Siedlung;Schwäbisch Hall;500
Lackendorf;Siedlung;Rottweil;560
Ladenburg;Siedlung;Rhein-Neckar-Kreis;11.100
Lahr/Schwarzwald;Siedlung;Ortenaukreis;32.800
Laichingen;Siedlung;Alb-Donau-Kreis;7.510
Laimnau;Siedlung;Bodenseekreis;690
Lampoldshausen;Siedlung;Heilbronn;960
Landshausen;Siedlung;Karlsruhe;920
Langenalb;Siedlung;Enzkreis;1.370
Langenargen;Siedlung;Bodenseekreis;6.770
Langenau;Siedlung;Alb-Donau-Kreis;10.900
Langenau;Siedlung;Lörrach;1.400
Langenbeutingen;Siedlung;Heilbronn;1.320
Langenbrand;Siedlung;Rastatt;810
Langenbrand;Siedlung;Calw;1.310
Langenbrettach;Siedlung;Heilbronn;2.180
Langenburg;Siedlung;Schwäbisch Hall;1.300
Langenenslingen;Siedlung;Biberach;1.430
Langensteinbach;Siedlung;Karlsruhe;6.190
Lauchheim;Siedlung;Ostalbkreis;3.250
Lauchringen;Siedlung;Waldshut;7.470
Lauda - Oberlauda;Siedlung;Main-Tauber-Kreis;6.230
Laudenbach;Siedlung;Rhein-Neckar-Kreis;6.030
Laudenbach;Siedlung;Main-Tauber-Kreis;880
Lauf;Siedlung;Ortenaukreis;3.240
Laufen;Siedlung;Schwäbisch Hall;820
Laufen;Siedlung;Breisgau-Hochschwarzwald;740
Laufen (Laufen an der Eyach);Siedlung;Zollernalbkreis;1.680
Laufenburg (Baden);Siedlung;Waldshut;4.220
Lauffen;Siedlung;Rottweil;1.720
Lauffen am Neckar;Siedlung;Heilbronn;10.700
Laupertshausen;Siedlung;Biberach;1.020
Laupheim;Siedlung;Biberach;13.600
Lautenbach;Siedlung;Ortenaukreis;1.160
Lautenbach;Siedlung;Rastatt;610
Lauterbach;Siedlung;Rottweil;2.180
Lauterburg;Siedlung;Ostalbkreis;710
Lautern;Siedlung;Ostalbkreis;1.230
Lautlingen - Margrethausen;Siedlung;Zollernalbkreis;2.780
Legelshurst;Siedlung;Ortenaukreis;2.200
Lehningen;Siedlung;Enzkreis;1.090
Lehr;Siedlung;Ulm;2.460
Lehrensteinsfeld;Siedlung;Heilbronn;2.200
Leiberstung;Siedlung;Rastatt;830
Leibertingen;Siedlung;Sigmaringen;590
Leidringen;Siedlung;Zollernalbkreis;860
Leimen;Siedlung;Rhein-Neckar-Kreis;12.500
Leinfelden - Musberg;Siedlung;Esslingen;14.700
Leingarten (Großgartach - Schluchtern);Siedlung;Heilbronn;10.700
Leinstetten;Siedlung;Rottweil;570
Leinzell;Siedlung;Ostalbkreis;2.040
Leipferdingen;Siedlung;Tuttlingen;770
Lendsiedel;Siedlung;Schwäbisch Hall;870
Lenningen;Siedlung;Esslingen;4.760
Lenzkirch;Siedlung;Breisgau-Hochschwarzwald;3.140
Leonberg;Siedlung;Böblingen;30.400
Leonbrunn;Siedlung;Heilbronn;710
Leutenbach;Siedlung;Rems-Murr-Kreis;4.720
Leutershausen;Siedlung;Rhein-Neckar-Kreis;5.810
Leutesheim;Siedlung;Ortenaukreis;1.360
Leutkirch im Allgäu;Siedlung;Ravensburg;11.100
Lichtenau;Siedlung;Rastatt;2.950
Liebenau;Siedlung;Bodenseekreis;860
Liedolsheim;Siedlung;Karlsruhe;4.000
Liel;Siedlung;Lörrach;950
Lienheim;Siedlung;Waldshut;720
Lienzingen;Siedlung;Enzkreis;2.020
Liggeringen;Siedlung;Konstanz;960
Liggersdorf;Siedlung;Konstanz;630
Limbach;Siedlung;Neckar-Odenwald-Kreis;1.520
Lindach;Siedlung;Ostalbkreis;3.020
Lindenbühl;Siedlung;Konstanz;1.540
Lindorf;Siedlung;Esslingen;1.460
Linkenheim-Hochstetten;Siedlung;Karlsruhe;11.500
Linsenhofen;Siedlung;Esslingen;2.580
Linx;Siedlung;Ortenaukreis;1.070
Lippach;Siedlung;Ostalbkreis;940
Lippoldsweiler;Siedlung;Rems-Murr-Kreis;2.550
Liptingen;Siedlung;Tuttlingen;1.560
Litzelstetten;Siedlung;Konstanz;3.720
Lobenfeld;Siedlung;Rhein-Neckar-Kreis;1.110
Lochbrücke;Siedlung;Bodenseekreis;1.080
Locherhof;Siedlung;Rottweil;1.100
Löchgau;Siedlung;Ludwigsburg;5.370
Löffelstelzen;Siedlung;Main-Tauber-Kreis;850
Loffenau;Siedlung;Rastatt;2.530
Löffingen;Siedlung;Breisgau-Hochschwarzwald;4.120
Lohrbach;Siedlung;Neckar-Odenwald-Kreis;1.260
Lombach;Siedlung;Freudenstadt;530
Lomersheim;Siedlung;Enzkreis;3.380
Lonsee;Siedlung;Alb-Donau-Kreis;2.760
Lonsingen;Siedlung;Reutlingen;660
Lorch;Siedlung;Ostalbkreis;6.030
Lörrach;Siedlung;Lörrach;44.900
Loßburg;Siedlung;Freudenstadt;3.350
Lottstetten;Siedlung;Waldshut;1.810
Löwenstein;Siedlung;Heilbronn;1.020
Ludwigsburg;Siedlung;Ludwigsburg;81.200
Ludwigshafen;Siedlung;Konstanz;2.880
Luttingen;Siedlung;Waldshut;1.170
Lützenhardt;Siedlung;Freudenstadt;1.470
Machtolsheim;Siedlung;Alb-Donau-Kreis;1.200
Mägerkingen;Siedlung;Reutlingen;1.110
Magstadt;Siedlung;Böblingen;8.860
Mahlberg;Siedlung;Ortenaukreis;2.980
Mahlstetten;Siedlung;Tuttlingen;730
Mähringen;Siedlung;Tübingen;1.360
Mähringen;Siedlung;Ulm;1.180
Mainhardt;Siedlung;Schwäbisch Hall;2.110
Maitis;Siedlung;Göppingen;570
Malmsheim;Siedlung;Böblingen;5.900
Malsburg;Siedlung;Lörrach;510
Malsch;Siedlung;Karlsruhe;9.670
Malsch;Siedlung;Rhein-Neckar-Kreis;3.380
Malschenberg;Siedlung;Rhein-Neckar-Kreis;1.980
Malterdingen;Siedlung;Emmendingen;2.870
Mannheim;Siedlung;Mannheim;272.000
Marbach;Siedlung;Schwarzwald-Baar-Kreis;2.040
Marbach;Siedlung;Sigmaringen;520
Marbach am Neckar;Siedlung;Ludwigsburg;12.600
Mariabrunn - Schlatt;Siedlung;Bodenseekreis;2.970
Mariäkappel;Siedlung;Schwäbisch Hall;800
Mariazell;Siedlung;Rottweil;880
Markdorf;Siedlung;Bodenseekreis;10.900
Markelfingen;Siedlung;Konstanz;2.100
Markelsheim;Siedlung;Main-Tauber-Kreis;1.870
Markgröningen;Siedlung;Ludwigsburg;11.100
Märkt;Siedlung;Lörrach;660
Marktlustenau;Siedlung;Schwäbisch Hall;660
Marlen;Siedlung;Ortenaukreis;1.640
Marschalkenzimmern;Siedlung;Rottweil;880
Maselheim;Siedlung;Biberach;1.150
Massenbach;Siedlung;Heilbronn;1.830
Massenbachhausen;Siedlung;Heilbronn;3.370
Matzenbach;Siedlung;Schwäbisch Hall;950
Maubach;Siedlung;Rems-Murr-Kreis;2.730
Mauchen;Siedlung;Lörrach;590
Mauer;Siedlung;Rhein-Neckar-Kreis;3.920
Mäuerach;Siedlung;Pforzheim;1.570
Maulbronn;Siedlung;Enzkreis;4.080
Maulburg;Siedlung;Lörrach;4.100
Meckenbeuren;Siedlung;Bodenseekreis;9.140
Meckesheim;Siedlung;Rhein-Neckar-Kreis;3.860
Meersburg;Siedlung;Bodenseekreis;4.480
Mehrstetten;Siedlung;Reutlingen;910
Meidelstetten;Siedlung;Reutlingen;580
Meimsheim;Siedlung;Heilbronn;2.460
Meißenheim;Siedlung;Ortenaukreis;2.330
Melchingen;Siedlung;Zollernalbkreis;940
Memprechtshofen;Siedlung;Ortenaukreis;830
Mengen;Siedlung;Sigmaringen;7.090
Mengen;Siedlung;Breisgau-Hochschwarzwald;1.740
Menzingen;Siedlung;Karlsruhe;2.030
Merchingen;Siedlung;Neckar-Odenwald-Kreis;910
Merdingen;Siedlung;Breisgau-Hochschwarzwald;2.520
Merklingen;Siedlung;Alb-Donau-Kreis;1.850
Merklingen;Siedlung;Böblingen;5.500
Merzhausen;Siedlung;Breisgau-Hochschwarzwald;4.770
Meßkirch;Siedlung;Sigmaringen;5.570
Meßstetten;Siedlung;Zollernalbkreis;5.060
Mettenberg;Siedlung;Biberach;1.200
Mettingen;Siedlung;Esslingen;6.240
Metzingen;Siedlung;Reutlingen;19.400
Michelau;Siedlung;Rems-Murr-Kreis;580
Michelbach (Michelbach am Wald);Siedlung;Hohenlohekreis;1.210
Michelbach;Siedlung;Rastatt;1.870
Michelbach;Siedlung;Neckar-Odenwald-Kreis;800
Michelbach am Heuchelberg;Siedlung;Heilbronn;690
Michelbach an der Bilz;Siedlung;Schwäbisch Hall;2.070
Michelbach an der Lücke;Siedlung;Schwäbisch Hall;500
Michelfeld;Siedlung;Schwäbisch Hall;2.400
Michelwinnaden;Siedlung;Ravensburg;600
Miedelsbach;Siedlung;Rems-Murr-Kreis;2.000
Mietingen;Siedlung;Biberach;2.640
Mimmenhausen - Neufrach;Siedlung;Bodenseekreis;4.960
Mingolsheim;Siedlung;Karlsruhe;6.380
Minseln;Siedlung;Lörrach;1.920
Mittelbiberach;Siedlung;Biberach;3.290
Mittelbuch;Siedlung;Biberach;780
Mittelstadt;Siedlung;Reutlingen;3.450
Mittelstenweiler;Siedlung;Bodenseekreis;630
Mitteltal;Siedlung;Freudenstadt;2.140
Mittelurbach;Siedlung;Ravensburg;880
Mochenwangen;Siedlung;Ravensburg;2.690
Möckmühl;Siedlung;Heilbronn;5.240
Möggingen;Siedlung;Konstanz;720
Mögglingen;Siedlung;Ostalbkreis;4.140
Möglingen;Siedlung;Ludwigsburg;10.400
Möhrig;Siedlung;Hohenlohekreis;3.230
Möhringen;Siedlung;Tuttlingen;2.360
Monakam;Siedlung;Calw;1.640
Mönchweiler;Siedlung;Schwarzwald-Baar-Kreis;2.980
Mönchzell;Siedlung;Rhein-Neckar-Kreis;1.120
Mondfeld;Siedlung;Main-Tauber-Kreis;850
Mönsheim;Siedlung;Enzkreis;2.590
Moos;Siedlung;Konstanz;990
Moos;Siedlung;Rastatt;770
Moosbrunn;Siedlung;Rhein-Neckar-Kreis;500
Morsbach;Siedlung;Hohenlohekreis;520
Mosbach;Siedlung;Neckar-Odenwald-Kreis;18.200
Mösbach;Siedlung;Ortenaukreis;1.480
Mössingen;Siedlung;Tübingen;8.310
Möttlingen;Siedlung;Calw;1.230
Mötzingen;Siedlung;Böblingen;3.610
Mückenloch;Siedlung;Rhein-Neckar-Kreis;1.040
Muckental;Siedlung;Neckar-Odenwald-Kreis;540
Mudau;Siedlung;Neckar-Odenwald-Kreis;2.160
Muggensturm;Siedlung;Rastatt;6.140
Mühlacker;Siedlung;Enzkreis;13.100
Mühlbach;Siedlung;Heilbronn;1.980
Mühlen;Siedlung;Freudenstadt;990
Mühlenbach;Siedlung;Ortenaukreis;1.030
Mühlhausen;Siedlung;Rhein-Neckar-Kreis;4.460
Mühlhausen (Mühlhausen an der Würm);Siedlung;Enzkreis;1.640
Mühlhausen (Mühlhausen bei Schwenningen);Siedlung;Schwarzwald-Baar-Kreis;710
Mühlhausen;Siedlung;Konstanz;2.030
Mühlhausen an der Enz;Siedlung;Enzkreis;970
Mühlhausen im Täle;Siedlung;Göppingen;940
Mühlheim;Siedlung;Rottweil;990
Mühlheim an der Donau;Siedlung;Tuttlingen;2.010
Mühlheim an der Donau-Altstadt;Siedlung;Tuttlingen;720
Mühlingen;Siedlung;Konstanz;640
Mühringen;Siedlung;Freudenstadt;930
Mulfingen;Siedlung;Hohenlohekreis;1.020
Müllen;Siedlung;Ortenaukreis;530
Müllheim;Siedlung;Breisgau-Hochschwarzwald;12.000
Münchingen;Siedlung;Ludwigsburg;7.950
Mundelfingen;Siedlung;Schwarzwald-Baar-Kreis;670
Mundelsheim;Siedlung;Ludwigsburg;3.200
Munderkingen;Siedlung;Alb-Donau-Kreis;4.910
Münklingen;Siedlung;Böblingen;1.390
Münsingen;Siedlung;Reutlingen;8.170
Münster;Siedlung;Breisgau-Hochschwarzwald;3.480
Münzesheim;Siedlung;Karlsruhe;2.740
Munzingen;Siedlung;Freiburg im Breisgau;2.700
Murg;Siedlung;Waldshut;3.220
Murr;Siedlung;Ludwigsburg;6.160
Murrhardt;Siedlung;Rems-Murr-Kreis;8.460
Mutlangen;Siedlung;Ostalbkreis;6.200
Nabern;Siedlung;Esslingen;1.910
Nagold;Siedlung;Calw;13.400
Naislach;Siedlung;Calw;760
Nassig;Siedlung;Main-Tauber-Kreis;1.140
Nattheim;Siedlung;Heidenheim;4.740
Nebringen;Siedlung;Böblingen;3.900
Neckarbischofsheim;Siedlung;Rhein-Neckar-Kreis;2.670
Neckarburken;Siedlung;Neckar-Odenwald-Kreis;990
Neckargemünd;Siedlung;Rhein-Neckar-Kreis;8.420
Neckargerach;Siedlung;Neckar-Odenwald-Kreis;1.680
Neckarhausen;Siedlung;Rhein-Neckar-Kreis;4.750
Neckarmühlbach;Siedlung;Neckar-Odenwald-Kreis;520
Neckarrems;Siedlung;Ludwigsburg;6.260
Neckarsulm;Siedlung;Heilbronn;14.700
Neckartailfingen;Siedlung;Esslingen;3.730
Neckartenzlingen;Siedlung;Esslingen;6.170
Neckarwestheim;Siedlung;Heilbronn;3.370
Neckarwimmersbach;Siedlung;Rhein-Neckar-Kreis;3.100
Neckarzimmern;Siedlung;Neckar-Odenwald-Kreis;1.470
Neenstetten;Siedlung;Alb-Donau-Kreis;770
Nehren;Siedlung;Tübingen;4.110
Neibsheim;Siedlung;Karlsruhe;1.880
Neidenstein;Siedlung;Rhein-Neckar-Kreis;1.830
Neidlingen;Siedlung;Esslingen;1.800
Neipperg;Siedlung;Heilbronn;570
Nellingen;Siedlung;Alb-Donau-Kreis;1.620
Nellingen (Nellingen auf den Fildern);Siedlung;Esslingen;9.540
Nellingsheim;Siedlung;Tübingen;500
Nellmersbach;Siedlung;Rems-Murr-Kreis;3.060
Nendingen;Siedlung;Tuttlingen;2.740
Nenningen;Siedlung;Göppingen;1.570
Nenzingen;Siedlung;Konstanz;1.680
Neresheim;Siedlung;Ostalbkreis;3.040
Nesselried;Siedlung;Ortenaukreis;1.290
Neubärental;Siedlung;Enzkreis;800
Neubulach;Siedlung;Calw;3.140
Neuburgweier;Siedlung;Karlsruhe;2.340
Neudenau;Siedlung;Heilbronn;2.320
Neudingen;Siedlung;Schwarzwald-Baar-Kreis;640
Neu-Edingen;Siedlung;Rhein-Neckar-Kreis;1.870
Neuenbürg;Siedlung;Enzkreis;4.250
Neuenbürg;Siedlung;Karlsruhe;510
Neuenburg am Rhein;Siedlung;Breisgau-Hochschwarzwald;7.960
Neuenhaus;Siedlung;Esslingen;2.170
Neuenstadt am Kocher;Siedlung;Heilbronn;4.490
Neuenstein;Siedlung;Hohenlohekreis;3.750
Neuershausen;Siedlung;Breisgau-Hochschwarzwald;1.250
Neuffen;Siedlung;Esslingen;5.550
Neufra;Siedlung;Sigmaringen;1.560
Neufra;Siedlung;Rottweil;1.140
Neufra;Siedlung;Biberach;940
Neuhausen;Siedlung;Enzkreis;1.910
Neuhausen;Siedlung;Schwarzwald-Baar-Kreis;1.120
Neuhausen auf den Fildern;Siedlung;Esslingen;11.200
Neuhausen ob Eck;Siedlung;Tuttlingen;2.370
Neuhäuser;Siedlung;Breisgau-Hochschwarzwald;530
Neuhengstett;Siedlung;Calw;1.810
Neuhof;Siedlung;Rhein-Neckar-Kreis;1.610
Neuhütten;Siedlung;Heilbronn;1.550
Neukirch;Siedlung;Bodenseekreis;1.200
Neukirch;Siedlung;Rottweil;570
Neukirch;Siedlung;Schwarzwald-Baar-Kreis;640
Neuler;Siedlung;Ostalbkreis;2.220
Neulußheim;Siedlung;Rhein-Neckar-Kreis;6.490
Neumühl;Siedlung;Ortenaukreis;1.280
Neunheim;Siedlung;Ostalbkreis;1.140
Neunkirchen;Siedlung;Neckar-Odenwald-Kreis;1.630
Neusatz;Siedlung;Ludwigsburg;500
Neusatz;Siedlung;Rastatt;1.570
Neustadt (Neustadt im Schwarzwald);Siedlung;Breisgau-Hochschwarzwald;8.430
Neuthard;Siedlung;Karlsruhe;3.880
Neutrauchburg;Siedlung;Ravensburg;560
Neuweiler;Siedlung;Calw;980
Neuweiler;Siedlung;Böblingen;1.140
Niebelsbach;Siedlung;Enzkreis;920
Niederbühl;Siedlung;Rastatt;2.390
Niedereggenen;Siedlung;Lörrach;560
Niedereschach;Siedlung;Schwarzwald-Baar-Kreis;3.100
Niederhausen;Siedlung;Emmendingen;1.380
Niederhof;Siedlung;Waldshut;1.650
Niederhofen;Siedlung;Heilbronn;910
Niedernhall;Siedlung;Hohenlohekreis;3.820
Niederrimsingen;Siedlung;Breisgau-Hochschwarzwald;1.340
Niederschopfheim;Siedlung;Ortenaukreis;2.910
Niederstetten;Siedlung;Main-Tauber-Kreis;2.540
Niederstotzingen;Siedlung;Heidenheim;4.100
Niederweiler;Siedlung;Breisgau-Hochschwarzwald;1.300
Niederwinden;Siedlung;Emmendingen;1.150
Niefern-Öschelbronn;Siedlung;Enzkreis;8.200
Nimburg;Siedlung;Emmendingen;1.550
Nöggenschwiel;Siedlung;Waldshut;620
Nonnenweier;Siedlung;Ortenaukreis;1.920
Nordhausen;Siedlung;Heilbronn;1.540
Nordheim;Siedlung;Heilbronn;5.970
Nordrach;Siedlung;Ortenaukreis;1.180
Nordweil;Siedlung;Emmendingen;780
Norsingen;Siedlung;Breisgau-Hochschwarzwald;1.250
Nöttingen;Siedlung;Enzkreis;2.970
Notzingen;Siedlung;Esslingen;3.600
Nufringen;Siedlung;Böblingen;5.380
Nürtingen;Siedlung;Esslingen;33.500
Nusplingen;Siedlung;Zollernalbkreis;1.460
Nußbach;Siedlung;Ortenaukreis;1.620
Nußbaum;Siedlung;Enzkreis;1.230
Nussdorf;Siedlung;Ludwigsburg;1.850
Nußloch;Siedlung;Rhein-Neckar-Kreis;10.200
Oberacker;Siedlung;Karlsruhe;630
Oberaichen;Siedlung;Esslingen;3.280
Oberailingen;Siedlung;Bodenseekreis;3.770
Oberaspach;Siedlung;Schwäbisch Hall;520
Oberbalbach;Siedlung;Main-Tauber-Kreis;650
Oberbaldingen;Siedlung;Schwarzwald-Baar-Kreis;1.520
Oberbalzheim;Siedlung;Alb-Donau-Kreis;680
Oberbergen;Siedlung;Breisgau-Hochschwarzwald;980
Oberberken;Siedlung;Rems-Murr-Kreis;1.080
Oberboihingen;Siedlung;Esslingen;5.240
Oberbränd;Siedlung;Breisgau-Hochschwarzwald;500
Oberbruch;Siedlung;Rastatt;590
Oberbrüden;Siedlung;Rems-Murr-Kreis;2.000
Oberderdingen;Siedlung;Karlsruhe;5.660
Oberdielbach;Siedlung;Neckar-Odenwald-Kreis;1.030
Oberdigisheim;Siedlung;Zollernalbkreis;680
Oberdischingen;Siedlung;Alb-Donau-Kreis;2.040
Oberdorf;Siedlung;Bodenseekreis;770
Obereggenen;Siedlung;Lörrach;540
Obereichsel;Siedlung;Lörrach;820
Obereisesheim;Siedlung;Heilbronn;4.160
Obereschach;Siedlung;Schwarzwald-Baar-Kreis;1.680
Obereschach;Siedlung;Ravensburg;2.740
Oberflockenbach - Wünschmichelbach;Siedlung;Rhein-Neckar-Kreis;2.180
Obergimpern;Siedlung;Heilbronn;1.580
Obergriesheim;Siedlung;Heilbronn;680
Obergrombach;Siedlung;Karlsruhe;2.480
Oberharmersbach;Siedlung;Ortenaukreis;1.860
Oberhaugstett;Siedlung;Calw;1.120
Oberhausen;Siedlung;Karlsruhe;6.510
Oberhausen;Siedlung;Emmendingen;2.110
Oberhof;Siedlung;Waldshut;650
Oberholzheim;Siedlung;Biberach;690
Oberiflingen;Siedlung;Freudenstadt;1.120
Oberjesingen;Siedlung;Böblingen;2.740
Oberkessach;Siedlung;Hohenlohekreis;1.000
Oberkirch;Siedlung;Ortenaukreis;10.200
Oberkirchberg;Siedlung;Alb-Donau-Kreis;1.890
Oberkochen;Siedlung;Ostalbkreis;6.230
Oberkollbach;Siedlung;Calw;980
Oberlengenhardt;Siedlung;Calw;530
Obermarchtal;Siedlung;Alb-Donau-Kreis;800
Obermusbach - Untermusbach;Siedlung;Freudenstadt;610
Oberndorf;Siedlung;Rastatt;1.140
Oberndorf;Siedlung;Tübingen;1.460
Oberndorf am Neckar;Siedlung;Rottweil;8.660
Obernhausen - Gräfenhausen;Siedlung;Enzkreis;2.520
Obernheim;Siedlung;Zollernalbkreis;1.400
Oberopfingen;Siedlung;Biberach;650
Oberöwisheim;Siedlung;Karlsruhe;1.970
Oberreichenbach;Siedlung;Calw;530
Oberried;Siedlung;Breisgau-Hochschwarzwald;1.290
Oberriexingen;Siedlung;Ludwigsburg;3.200
Oberrimsingen;Siedlung;Breisgau-Hochschwarzwald;1.320
Oberrot;Siedlung;Schwäbisch Hall;2.200
Oberrotweil;Siedlung;Breisgau-Hochschwarzwald;1.300
Oberschefflenz;Siedlung;Neckar-Odenwald-Kreis;1.490
Oberschopfheim;Siedlung;Ortenaukreis;2.850
Oberschwandorf;Siedlung;Calw;1.150
Oberschwandorf;Siedlung;Tuttlingen;510
Oberschwarzach;Siedlung;Neckar-Odenwald-Kreis;610
Obersontheim;Siedlung;Schwäbisch Hall;2.440
Oberspeltach;Siedlung;Schwäbisch Hall;600
Oberstadion;Siedlung;Alb-Donau-Kreis;680
Oberstenfeld;Siedlung;Ludwigsburg;7.360
Oberstetten;Siedlung;Reutlingen;1.180
Obersulm;Siedlung;Heilbronn;12.000
Obersulmetingen;Siedlung;Biberach;1.260
Obertal;Siedlung;Freudenstadt;1.210
Oberteuringen;Siedlung;Bodenseekreis;2.160
Oberuhldingen - Mühlhofen;Siedlung;Bodenseekreis;6.000
Oberweier;Siedlung;Karlsruhe;1.280
Oberweier;Siedlung;Rastatt;1.200
Oberweissach;Siedlung;Rems-Murr-Kreis;1.160
Oberwittstadt;Siedlung;Neckar-Odenwald-Kreis;540
Oberwolfach;Siedlung;Ortenaukreis;1.420
Oberzell;Siedlung;Ravensburg;2.180
Obrigheim;Siedlung;Neckar-Odenwald-Kreis;3.870
Ochsenbach;Siedlung;Ludwigsburg;800
Ochsenberg;Siedlung;Heidenheim;610
Ochsenburg;Siedlung;Heilbronn;600
Ochsenhausen;Siedlung;Biberach;5.700
Odenheim;Siedlung;Karlsruhe;3.520
Ödenwaldstetten;Siedlung;Reutlingen;530
Ödsbach;Siedlung;Ortenaukreis;950
Oedheim;Siedlung;Heilbronn;5.030
Oferdingen;Siedlung;Reutlingen;2.420
Offenau;Siedlung;Heilbronn;2.550
Offenburg;Siedlung;Ortenaukreis;47.500
Offnadingen;Siedlung;Breisgau-Hochschwarzwald;540
Öfingen;Siedlung;Schwarzwald-Baar-Kreis;760
Öflingen - Hemmet - Brennet;Siedlung;Waldshut;3.810
Ofterdingen;Siedlung;Tübingen;4.450
Oftersheim;Siedlung;Rhein-Neckar-Kreis;10.400
Oggelshausen;Siedlung;Biberach;890
Oggenhausen;Siedlung;Heidenheim;1.360
Ohlsbach;Siedlung;Ortenaukreis;3.140
Ohmden;Siedlung;Esslingen;1.690
Ohmenheim;Siedlung;Ostalbkreis;980
Öhningen;Siedlung;Konstanz;1.730
Öhringen;Siedlung;Hohenlohekreis;15.300
Ohrnberg;Siedlung;Hohenlohekreis;590
Ölbronn;Siedlung;Enzkreis;1.570
Öllingen;Siedlung;Alb-Donau-Kreis;510
Onolzheim;Siedlung;Schwäbisch Hall;1.730
Önsbach;Siedlung;Ortenaukreis;2.180
Onstmettingen;Siedlung;Zollernalbkreis;4.850
Öpfingen;Siedlung;Alb-Donau-Kreis;2.250
Opfingen;Siedlung;Freiburg im Breisgau;3.450
Oppelsbohm;Siedlung;Rems-Murr-Kreis;1.140
