Name;Status;Kreis;Einwohner;Einwohner;Einwohner;Einwohner
;;;Schätzung;Schätzung;Zensus;Schätzung
;;;31.12.95;31.12.01;09.05.11;31.12.15
Schönberg;Gemeinde;Zwickau;983;997;961;942
Schöneck/Vogtl.;Stadt;Vogtlandkreis;3.995;3.802;3.441;3.221
Schönfeld;Gemeinde;Meißen;1.969;2.041;1.909;1.886
Schönheide;Gemeinde;Erzgebirgskreis;5.910;5.556;4.945;4.568
Schönteichen;Gemeinde;Bautzen;2.303;2.446;2.226;2.098
Schönwölkau;Gemeinde;Nordsachsen;2.424;2.863;2.485;2.433
Schöpstal;Gemeinde;Görlitz;2.531;2.834;2.517;2.439
Schwarzenberg/Erzgeb.;Stadt;Erzgebirgskreis;23.601;21.157;18.109;17.391
Schwepnitz;Gemeinde;Bautzen;3.106;2.947;2.578;2.527
Sebnitz;Stadt;Sächsische Schweiz-Osterzgebirge;13.028;11.873;10.370;9.932
Seelitz;Gemeinde;Mittelsachsen;2.135;2.167;1.884;1.773
Sehmatal;Gemeinde;Erzgebirgskreis;8.069;7.673;6.865;6.514
Seiffen/Erzgeb.;Gemeinde;Erzgebirgskreis;3.020;2.809;2.435;2.305
Seifhennersdorf;Stadt;Görlitz;5.716;5.047;4.062;3.817
Sohland a.d. Spree;Gemeinde;Bautzen;8.132;7.949;7.076;6.876
Spreetal;Gemeinde;Bautzen;2.269;2.318;2.037;1.931
Stadt Wehlen;Stadt;Sächsische Schweiz-Osterzgebirge;1.782;1.766;1.666;1.622
Stauchitz;Gemeinde;Meißen;3.644;3.623;3.258;3.106
St. Egidien;Gemeinde;Zwickau;3.882;3.802;3.472;3.302
Steina;Gemeinde;Bautzen;1.913;1.853;1.710;1.637
Steinberg;Gemeinde;Vogtlandkreis;3.327;3.197;2.942;2.835
Steinigtwolmsdorf;Gemeinde;Bautzen;3.583;3.555;3.042;2.943
Stollberg/Erzgeb.;Stadt;Erzgebirgskreis;14.254;13.527;11.609;11.380
Stolpen;Stadt;Sächsische Schweiz-Osterzgebirge;5.928;6.240;5.754;5.679
Strehla;Stadt;Meißen;4.394;4.377;3.885;3.764
Striegistal;Gemeinde;Mittelsachsen;5.974;5.947;4.978;4.842
Struppen;Gemeinde;Sächsische Schweiz-Osterzgebirge;2.548;2.890;2.505;2.523
Stützengrün;Gemeinde;Erzgebirgskreis;4.110;3.976;3.561;3.341
Tannenberg;Gemeinde;Erzgebirgskreis;1.213;1.280;1.160;1.132
Taucha;Stadt;Nordsachsen;13.398;14.706;14.128;15.128
Taura;Gemeinde;Mittelsachsen;2.855;2.765;2.487;2.419
Thalheim/Erzgeb.;Stadt;Erzgebirgskreis;8.640;7.828;6.848;6.457
Thallwitz;Gemeinde;Leipzig;4.004;4.052;3.642;3.563
Tharandt;Stadt;Sächsische Schweiz-Osterzgebirge;5.588;5.722;5.302;5.412
Thermalbad Wiesenbad;Gemeinde;Erzgebirgskreis;3.939;3.872;3.533;3.366
Theuma;Gemeinde;Vogtlandkreis;1.017;1.116;1.056;1.039
Thiendorf;Gemeinde;Meißen;3.840;3.942;3.662;3.744
Thum;Stadt;Erzgebirgskreis;6.277;6.166;5.492;5.303
Tirpersdorf;Gemeinde;Vogtlandkreis;1.626;1.595;1.440;1.401
Torgau;Stadt;Nordsachsen;24.291;23.270;20.700;20.047
Trebendorf;Gemeinde;Görlitz;897;1.122;977;925
Trebsen/Mulde;Stadt;Leipzig;4.484;4.465;4.083;3.854
Treuen;Stadt;Vogtlandkreis;9.412;9.355;8.419;8.037
Triebel/Vogtl.;Gemeinde;Vogtlandkreis;1.731;1.710;1.341;1.261
Trossin;Gemeinde;Nordsachsen;1.775;1.602;1.357;1.290
Vierkirchen;Gemeinde;Görlitz;2.027;2.047;1.772;1.729
Wachau;Gemeinde;Bautzen;4.160;4.696;4.333;4.333
Waldenburg;Stadt;Zwickau;4.803;4.762;4.256;4.104
Waldheim;Stadt;Mittelsachsen;10.804;10.525;9.368;9.082
Waldhufen;Gemeinde;Görlitz;2.933;2.977;2.597;2.413
Wechselburg;Gemeinde;Mittelsachsen;2.322;2.301;1.990;1.884
Weinböhla;Gemeinde;Meißen;8.699;10.355;9.965;10.246
Weischlitz;Gemeinde;Vogtlandkreis;5.840;5.739;5.201;5.000
Weißenberg;Stadt;Bautzen;3.708;3.683;3.367;3.183
Weißenborn/Erzgeb.;Gemeinde;Mittelsachsen;2.764;2.790;2.624;2.528
Weißkeißel;Gemeinde;Görlitz;1.313;1.504;1.335;1.285
Weißwasser/O.L.;Stadt;Görlitz;31.745;24.815;18.175;16.851
Werda;Gemeinde;Vogtlandkreis;1.783;1.780;1.567;1.480
Werdau;Stadt;Zwickau;27.054;25.595;21.712;21.039
Wermsdorf;Gemeinde;Nordsachsen;6.426;6.158;5.496;5.309
Wiedemar;Gemeinde;Nordsachsen;5.601;6.216;5.335;5.208
Wildenfels;Stadt;Zwickau;4.235;4.156;3.855;3.709
Wilkau-Haßlau;Stadt;Zwickau;12.892;12.273;10.635;10.281
Wilsdruff;Stadt;Sächsische Schweiz-Osterzgebirge;10.836;13.541;13.485;13.942
Wilthen;Stadt;Bautzen;7.879;6.931;5.420;5.091
Wittichenau;Stadt;Bautzen;5.427;6.385;5.879;5.800
Wolkenstein;Stadt;Erzgebirgskreis;4.617;4.302;4.057;3.905
Wülknitz;Gemeinde;Meißen;2.051;1.971;1.670;1.725
Wurzen;Stadt;Leipzig;20.276;18.702;16.928;16.364
Zeithain;Gemeinde;Meißen;8.230;7.328;6.121;5.839
Zettlitz;Gemeinde;Mittelsachsen;1.000;1.053;785;737
Zittau;Stadt;Görlitz;35.692;32.048;26.777;25.712
Zschaitz-Ottewig;Gemeinde;Mittelsachsen;1.437;1.575;1.367;1.322
Zschepplin;Gemeinde;Nordsachsen;3.287;3.392;3.038;2.881
Zschopau;Stadt;Erzgebirgskreis;13.449;12.185;10.091;9.538
Zschorlau;Gemeinde;Erzgebirgskreis;5.795;6.122;5.584;5.390
Zwenkau;Stadt;Leipzig;8.450;8.982;8.775;8.908
Zwickau;Stadt;Zwickau;111.498;101.726;93.081;91.123
Zwönitz;Stadt;Erzgebirgskreis;14.045;13.740;12.642;12.262
