Name;Status;Kreis;Einwohner
;;;Zensus
;;;09.05.11
Oberlungwitz;Siedlung;Zwickau;6.050
Oberrothenbach;Siedlung;Zwickau;620
Oberschöna;Siedlung;Mittelsachsen;980
Oberseifersdorf;Siedlung;Görlitz;1.100
Oberwiera;Siedlung;Zwickau;650
Oberwiesenthal;Siedlung;Erzgebirgskreis;1.970
Ockrilla;Siedlung;Meißen;650
Oderwitz;Siedlung;Görlitz;5.410
Oederan;Siedlung;Mittelsachsen;5.460
Oelsa;Siedlung;Sächsische Schweiz-Osterzgebirge;1.200
Oelsnitz/Erzgeb.;Siedlung;Erzgebirgskreis;8.600
Oelsnitz/Vogtl.;Siedlung;Vogtlandkreis;9.770
Oelzschau;Siedlung;Leipzig;520
Ohorn;Siedlung;Bautzen;2.040
Olbernhau;Siedlung;Erzgebirgskreis;8.900
Olbersdorf;Siedlung;Görlitz;5.340
Oppach;Siedlung;Görlitz;2.140
Oschatz;Siedlung;Nordsachsen;12.600
Oschatz-Fliegerhorst;Siedlung;Nordsachsen;1.140
Oßling;Siedlung;Bautzen;680
Ostrau;Siedlung;Mittelsachsen;1.490
Ostritz;Siedlung;Görlitz;2.160
Ottendorf;Siedlung;Mittelsachsen;1.480
Ottendorf-Okrilla;Siedlung;Bautzen;6.460
Otterwisch;Siedlung;Leipzig;1.220
Oybin;Siedlung;Görlitz;750
Panschwitz-Kuckau (Pan_icy-Kukow);Siedlung;Bautzen;1.140
Paulsdorf;Siedlung;Sächsische Schweiz-Osterzgebirge;660
Pausa/Vogtland - Unterreichenau - Ebersgrün;Siedlung;Vogtlandkreis;2.820
Pegau;Siedlung;Leipzig;3.990
Penig;Siedlung;Mittelsachsen;5.420
Pfaffendorf;Siedlung;Görlitz;500
Pfaffroda;Siedlung;Erzgebirgskreis;970
Pirna;Siedlung;Sächsische Schweiz-Osterzgebirge;30.400
Plauen;Siedlung;Vogtlandkreis;58.900
Plösitz;Siedlung;Nordsachsen;900
Pobershau - Gebirge;Siedlung;Erzgebirgskreis;2.470
Pockau - Görsdorf;Siedlung;Erzgebirgskreis;2.760
Pohrsdorf - Spechtshausen;Siedlung;Sächsische Schweiz-Osterzgebirge;740
Polenz;Siedlung;Leipzig;540
Pomßen;Siedlung;Leipzig;750
Possendorf;Siedlung;Sächsische Schweiz-Osterzgebirge;2.150
Pratzschwitz;Siedlung;Sächsische Schweiz-Osterzgebirge;620
Pressel;Siedlung;Nordsachsen;630
Pretzschendorf;Siedlung;Sächsische Schweiz-Osterzgebirge;1.000
Prießnitz;Siedlung;Leipzig;630
Priestewitz;Siedlung;Meißen;540
Pulsen;Siedlung;Meißen;990
Pulsnitz;Siedlung;Bautzen;5.280
Putzkau;Siedlung;Bautzen;1.580
Rabenau;Siedlung;Sächsische Schweiz-Osterzgebirge;1.770
Rackwitz;Siedlung;Nordsachsen;2.690
Radeberg;Siedlung;Bautzen;14.300
Radebeul;Siedlung;Meißen;33.000
Radeburg;Siedlung;Meißen;5.360
Radefeld;Siedlung;Nordsachsen;1.110
Radibor (Radwor);Siedlung;Bautzen;620
Rammenau;Siedlung;Bautzen;1.010
Ramsdorf;Siedlung;Leipzig;600
Raschau-Markersbach;Siedlung;Erzgebirgskreis;4.710
Rathmannsdorf;Siedlung;Sächsische Schweiz-Osterzgebirge;500
Rechenberg-Bienenmühle;Siedlung;Mittelsachsen;820
Regis-Breitingen;Siedlung;Leipzig;3.040
Reichenau;Siedlung;Sächsische Schweiz-Osterzgebirge;530
Reichenbach;Siedlung;Zwickau;740
Reichenbach;Siedlung;Bautzen;700
Reichenbach im Vogtland;Siedlung;Vogtlandkreis;19.000
Reichenbach/O.L.;Siedlung;Görlitz;3.910
Reichstädt;Siedlung;Sächsische Schweiz-Osterzgebirge;1.350
Reichwalde (Rychwa_d);Siedlung;Görlitz;520
Reinhardtsdorf-Schöna;Siedlung;Sächsische Schweiz-Osterzgebirge;1.220
Reinhardtsgrimma;Siedlung;Sächsische Schweiz-Osterzgebirge;730
Reinholdshain;Siedlung;Zwickau;860
Reinholdshain;Siedlung;Sächsische Schweiz-Osterzgebirge;530
Reinsberg;Siedlung;Mittelsachsen;1.120
Reinsdorf;Siedlung;Zwickau;3.100
Remse;Siedlung;Zwickau;1.200
Rennersdorf-Neudörfel;Siedlung;Sächsische Schweiz-Osterzgebirge;540
Reuth;Siedlung;Vogtlandkreis;520
Reuth;Siedlung;Vogtlandkreis;780
Riesa;Siedlung;Meißen;29.700
Rietschen (R__icy);Siedlung;Görlitz;1.220
Rittersgrün;Siedlung;Erzgebirgskreis;1.260
Rochlitz;Siedlung;Mittelsachsen;5.510
Röcknitz;Siedlung;Leipzig;750
Röderau;Siedlung;Meißen;1.390
Rödern;Siedlung;Meißen;580
Rodewisch;Siedlung;Vogtlandkreis;5.960
Rodewitz/Spree;Siedlung;Bautzen;510
Röhrsdorf;Siedlung;Meißen;700
Rosenbach (Herwigsdorf - Bischdorf);Siedlung;Görlitz;1.390
Rosenthal - Schleifersbach;Siedlung;Sächsische Schweiz-Osterzgebirge;770
Rossau;Siedlung;Mittelsachsen;1.060
Roßwein;Siedlung;Mittelsachsen;5.210
Rötha;Siedlung;Leipzig;3.680
Rothenburg/O.L.;Siedlung;Görlitz;2.840
Rothenkirchen;Siedlung;Vogtlandkreis;1.500
Rübenau;Siedlung;Erzgebirgskreis;720
Ruppersdorf/Oberlausitz;Siedlung;Görlitz;850
Sacka;Siedlung;Meißen;530
Sagar (Zagor);Siedlung;Görlitz;560
Satzung;Siedlung;Erzgebirgskreis;560
Sayda;Siedlung;Mittelsachsen;1.330
Scharfenberg;Siedlung;Meißen;750
Scharfenstein;Siedlung;Erzgebirgskreis;990
Scheibenberg;Siedlung;Erzgebirgskreis;1.930
Schenkenberg;Siedlung;Nordsachsen;1.050
Schildau;Siedlung;Nordsachsen;1.360
Schirgiswalde-Kirschau;Siedlung;Bautzen;5.410
Schkeuditz;Siedlung;Nordsachsen;11.600
Schlegel;Siedlung;Görlitz;930
Schleife (Slepo);Siedlung;Görlitz;1.940
Schlettau;Siedlung;Erzgebirgskreis;2.060
Schlottwitz;Siedlung;Sächsische Schweiz-Osterzgebirge;1.100
Schmannewitz;Siedlung;Nordsachsen;600
Schmiedeberg;Siedlung;Sächsische Schweiz-Osterzgebirge;1.590
Schmölen;Siedlung;Leipzig;600
Schmölln;Siedlung;Bautzen;1.070
Schnarrtanne - Vogelsgrün;Siedlung;Vogtlandkreis;920
Schneeberg;Siedlung;Erzgebirgskreis;14.900
Schönau (_unow);Siedlung;Bautzen;530
Schönau-Berzdorf a.d. Eigen;Siedlung;Görlitz;1.180
Schönbach;Siedlung;Görlitz;1.180
Schönborn-Dreiwerden;Siedlung;Mittelsachsen;710
Schöneck/Vogtl.;Siedlung;Vogtlandkreis;2.540
Schönfeld;Siedlung;Meißen;860
Schönfeld;Siedlung;Dresden;860
Schönfeld - Wiesa;Siedlung;Erzgebirgskreis;2.080
Schönfels;Siedlung;Zwickau;1.160
Schönheide;Siedlung;Erzgebirgskreis;3.730
Schreiersgrün;Siedlung;Vogtlandkreis;920
Schullwitz;Siedlung;Dresden;600
Schwarzenberg/Erzgeb.;Siedlung;Erzgebirgskreis;13.100
Schwarzkollm (_orny Cho_mc);Siedlung;Bautzen;750
Schwarzkollm (Lauta);Siedlung;Bautzen;560
Schwarzwinkel;Siedlung;Erzgebirgskreis;1.120
Schweikershain;Siedlung;Mittelsachsen;520
Schwepnitz;Siedlung;Bautzen;1.580
Sebnitz;Siedlung;Sächsische Schweiz-Osterzgebirge;7.400
Seebenisch;Siedlung;Leipzig;870
Seeligstadt;Siedlung;Bautzen;620
Seelingstädt;Siedlung;Leipzig;640
Sehmatal;Siedlung;Erzgebirgskreis;6.610
Seifersbach;Siedlung;Mittelsachsen;890
Seifersdorf;Siedlung;Erzgebirgskreis;690
Seifersdorf;Siedlung;Sächsische Schweiz-Osterzgebirge;950
Seifersdorf bei Radeberg;Siedlung;Bautzen;710
Seiffen/Erzgeb.;Siedlung;Erzgebirgskreis;1.990
Seifhennersdorf;Siedlung;Görlitz;3.810
Selben;Siedlung;Nordsachsen;650
Sermuth;Siedlung;Leipzig;580
Siebenlehn;Siedlung;Mittelsachsen;1.430
Silberstraße;Siedlung;Zwickau;1.870
Sitzenroda;Siedlung;Nordsachsen;980
Sohl;Siedlung;Vogtlandkreis;520
Sohland a.d. Spree;Siedlung;Bautzen;3.030
Sosa;Siedlung;Erzgebirgskreis;1.970
Sprotta-Siedlung;Siedlung;Nordsachsen;630
Stadt Wehlen;Siedlung;Sächsische Schweiz-Osterzgebirge;900
Stangengrün;Siedlung;Zwickau;610
Stauchitz;Siedlung;Meißen;1.000
St. Egidien;Siedlung;Zwickau;2.540
Steina;Siedlung;Bautzen;1.680
Steinbach;Siedlung;Erzgebirgskreis;730
Steinbach;Siedlung;Meißen;800
Steinigtwolmsdorf;Siedlung;Bautzen;2.400
Stollberg/Erzgeb.;Siedlung;Erzgebirgskreis;9.740
Stolpen;Siedlung;Sächsische Schweiz-Osterzgebirge;2.850
Straßgräbchen;Siedlung;Bautzen;620
Strehla;Siedlung;Meißen;2.980
Struppen;Siedlung;Sächsische Schweiz-Osterzgebirge;930
Stützengrün;Siedlung;Erzgebirgskreis;1.390
Süptitz;Siedlung;Nordsachsen;1.040
Syrau;Siedlung;Vogtlandkreis;1.300
Tannenberg;Siedlung;Erzgebirgskreis;1.040
Tannenbergsthal;Siedlung;Vogtlandkreis;920
Tätzschwitz (Pta_ecy);Siedlung;Bautzen;530
Taubenheim (Spree);Siedlung;Bautzen;1.470
Taucha;Siedlung;Nordsachsen;11.800
Taura;Siedlung;Mittelsachsen;1.720
Taura;Siedlung;Nordsachsen;500
Tauscha;Siedlung;Mittelsachsen;580
Terpitzsch;Siedlung;Leipzig;780
Thalheim;Siedlung;Nordsachsen;530
Thalheim/Erzgeb.;Siedlung;Erzgebirgskreis;6.820
Thallwitz;Siedlung;Leipzig;900
Thammenhain;Siedlung;Leipzig;570
Tharandt;Siedlung;Sächsische Schweiz-Osterzgebirge;1.860
Theuma;Siedlung;Vogtlandkreis;940
Thiendorf;Siedlung;Meißen;730
Thräna;Siedlung;Leipzig;750
Threna;Siedlung;Leipzig;910
Thum;Siedlung;Erzgebirgskreis;4.250
Tirpersdorf;Siedlung;Vogtlandkreis;690
Torgau;Siedlung;Nordsachsen;16.400
Trebsen/Mulde;Siedlung;Leipzig;2.150
Treuen;Siedlung;Vogtlandkreis;5.370
Trieb/Vogtland;Siedlung;Vogtlandkreis;530
Tuttendorf - Conradsdorf;Siedlung;Mittelsachsen;920
Uhsmannsdorf;Siedlung;Görlitz;660
Uhyst (Delni Wuj_zd);Siedlung;Görlitz;750
Ullersdorf;Siedlung;Bautzen;1.600
Unterlauterbach;Siedlung;Vogtlandkreis;510
Untertriebel;Siedlung;Vogtlandkreis;610
Ursprung;Siedlung;Erzgebirgskreis;590
Venusberg;Siedlung;Erzgebirgskreis;1.050
Vielau - Friedrichsgrün - Wilhelmshöhe;Siedlung;Zwickau;4.730
Voigtsdorf;Siedlung;Mittelsachsen;900
Wachau;Siedlung;Bautzen;940
Wachau;Siedlung;Leipzig;1.010
Walddorf;Siedlung;Zwickau;810
Waldenburg;Siedlung;Zwickau;2.290
Waldheim;Siedlung;Mittelsachsen;7.360
Waldkirchen;Siedlung;Vogtlandkreis;660
Waldkirchen/Erzgebirge;Siedlung;Erzgebirgskreis;1.110
Waltersdorf;Siedlung;Görlitz;1.130
Walthersdorf;Siedlung;Erzgebirgskreis;650
Wechselburg;Siedlung;Mittelsachsen;750
Wehrsdorf;Siedlung;Bautzen;1.890
Weifa;Siedlung;Bautzen;670
Weinböhla;Siedlung;Meißen;9.950
Weinhübel;Siedlung;Görlitz;5.570
Weischlitz;Siedlung;Vogtlandkreis;1.890
Weißbach;Siedlung;Zwickau;1.140
Weißenberg (Wóspork);Siedlung;Bautzen;1.000
Weißenborn/Erzgeb.;Siedlung;Mittelsachsen;2.480
Weißig;Siedlung;Sächsische Schweiz-Osterzgebirge;870
Weißkeißel (Wuskid_);Siedlung;Görlitz;1.000
Weißkollm (B__y Cho_mc);Siedlung;Bautzen;760
Weißwasser/O.L.;Siedlung;Görlitz;18.200
Welsau;Siedlung;Nordsachsen;840
Werda;Siedlung;Vogtlandkreis;880
Werdau;Siedlung;Zwickau;19.400
Wermsdorf;Siedlung;Nordsachsen;2.130
Wernesgrün;Siedlung;Vogtlandkreis;810
Wernsdorf;Siedlung;Zwickau;670
Westewitz;Siedlung;Mittelsachsen;710
Wiedemar;Siedlung;Nordsachsen;730
Wiederau;Siedlung;Mittelsachsen;1.040
Wiednitz;Siedlung;Bautzen;550
Wiesenburg;Siedlung;Zwickau;1.030
Wildbach;Siedlung;Erzgebirgskreis;600
Wildenau;Siedlung;Vogtlandkreis;530
Wildenfels;Siedlung;Zwickau;2.740
Wilkau-Haßlau;Siedlung;Zwickau;8.120
Wilschdorf - Kleinrennersdorf;Siedlung;Sächsische Schweiz-Osterzgebirge;710
Wilsdruff;Siedlung;Sächsische Schweiz-Osterzgebirge;3.300
Wilthen;Siedlung;Bautzen;4.900
Wittgendorf;Siedlung;Görlitz;740
Wittichenau (Kulow);Siedlung;Bautzen;3.460
Witzschdorf;Siedlung;Erzgebirgskreis;640
Wolkenstein;Siedlung;Erzgebirgskreis;1.880
Wülknitz;Siedlung;Meißen;690
Wünschendorf;Siedlung;Erzgebirgskreis;510
Wurzen;Siedlung;Leipzig;13.600
Wüstenbrand;Siedlung;Zwickau;2.390
Zabeltitz;Siedlung;Meißen;1.010
Zedtlitz;Siedlung;Leipzig;1.300
Zehista;Siedlung;Sächsische Schweiz-Osterzgebirge;620
Zehren;Siedlung;Meißen;570
Zeithain;Siedlung;Meißen;2.350
Zethau;Siedlung;Mittelsachsen;810
Zinna;Siedlung;Nordsachsen;590
Zittau;Siedlung;Görlitz;21.300
Zöblitz;Siedlung;Erzgebirgskreis;1.760
Zodel;Siedlung;Görlitz;560
Zschaitz;Siedlung;Mittelsachsen;880
Zschepplin;Siedlung;Nordsachsen;680
Zschocken;Siedlung;Zwickau;1.120
Zschopau;Siedlung;Erzgebirgskreis;8.340
Zschorlau;Siedlung;Erzgebirgskreis;3.790
Zschortau;Siedlung;Nordsachsen;1.540
Zug;Siedlung;Mittelsachsen;890
Zweenfurth;Siedlung;Leipzig;1.020
Zwenkau;Siedlung;Leipzig;6.960
Zwickau;Siedlung;Zwickau;89.200
Zwochau;Siedlung;Nordsachsen;860
Zwönitz;Siedlung;Erzgebirgskreis;7.800
